(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
9655.0,19527.0,8997550.0,10665.0,20545.0,1806075.0,57.954,63.876,57.971,57.417,907.29,907.295,9.176808,0.9993,0.0003,0.011,10058.0,31.645,0.9993,0.0001,0.9912,0.0016,1.0,0.0,0.9899,0.0019,0.9951,0.0012,0.9981,0.0019,0.9946,0.0014,0.022,0.9988,0.0007,1.0,0.0,0.9986,0.0008,0.996927,0.733131,0.999438,0.998334,0.990363,0.741918,0.999999,0.997513,46.714,42383262.0,3.738,0.000511,907.29,0.9997,0.9997,0.0002,0.0002,0.0,0.0,2999789.0,3.0,1.0,1.0,0.0,0.0,1.0,11867.0,9.917,0.236,0.0033,0.3253,0.0209,0.2332,0.0034,18.125,0.2007,0.0001,0.8476,0.0053,0.9939,0.0061,0.8423,0.0055,0.7533,0.0013,0.888244,0.448478,0.971786,0.96848,0.780155,0.6108,0.999111,0.914436,311.363,282497986.0,6.265,0.938272,0.9794,0.0027,0.9873,0.009,0.9789,0.0028,907.295,1.007276,9655.0,19527.0,8997550.0
7882.0,16717.0,7961443.0,7892.0,16731.0,1598048.0,50.916,69.299,50.916,69.299,734.727,736.728,9.176808,1.0013,0.0,0.011,7353.0,31.645,1.0008,0.0001,0.9908,0.0018,0.9979,0.0021,0.9894,0.0021,0.9945,0.0014,1.0,0.0,0.9934,0.0016,0.023,0.9974,0.0011,0.9976,0.0024,0.9973,0.0012,0.99732,0.760324,0.999089,0.997898,0.991466,0.769184,0.999998,0.99803,50.524,37121077.0,3.738,0.000511,734.727,1.0016,1.0016,0.0,0.0,0.0,0.0,2653814.0,3.0,1.0,1.0,0.0,0.0,1.0,11868.0,10.806,0.2356,0.0036,0.3671,0.0229,0.2314,0.0036,18.125,0.2007,0.0001,0.8387,0.0058,1.0,0.0,0.8319,0.006,0.7528,0.0014,0.887755,0.446132,0.972914,0.96792,0.780897,0.606675,0.999131,0.913821,336.972,248256183.0,6.265,0.938272,0.9854,0.0025,1.0,0.0,0.9843,0.0027,736.728,1.007276,7882.0,16717.0,7961443.0
10724.0,22400.0,10616948.0,11038.0,22713.0,2128530.0,68.085,67.466,68.087,65.64,1009.179,1005.092,9.176808,0.9993,0.0003,0.011,10332.0,31.645,0.9995,0.0001,0.991,0.0015,0.9951,0.0028,0.9903,0.0017,0.9974,0.0008,1.0,0.0,0.9969,0.001,0.022,0.9983,0.0007,0.9963,0.0026,0.9988,0.0007,0.996877,0.742619,0.999299,0.997915,0.990248,0.752026,0.999999,0.997582,49.453,49906629.0,3.738,0.000511,1009.179,0.9996,0.9996,0.0002,0.0002,0.0,0.0,3539508.0,3.0,1.0,1.0,0.0,0.0,1.0,11870.0,10.563,0.2345,0.003,0.3092,0.0194,0.2323,0.0031,18.125,0.2005,0.0001,0.8448,0.0049,0.9943,0.0057,0.8397,0.0051,0.7527,0.0012,0.889128,0.45086,0.971945,0.965963,0.78372,0.612743,0.999045,0.916244,329.182,330857619.0,6.265,0.938272,0.979,0.0026,1.0,0.0,0.9778,0.0027,1005.092,1.007276,10724.0,22400.0,10616948.0
9631.0,19843.0,9099746.0,10561.0,20772.0,1823636.0,54.975,64.284,54.993,57.916,855.192,904.481,9.176808,0.9991,0.0003,0.011,9945.0,31.645,0.9989,0.0001,0.9917,0.0016,0.9981,0.0019,0.9905,0.0018,0.9961,0.0011,0.9981,0.0019,0.9958,0.0012,0.022,0.9981,0.0008,1.0,0.0,0.9977,0.001,0.997053,0.741203,0.999459,0.998662,0.990131,0.75,0.999999,0.997533,47.318,40465761.0,3.738,0.000511,855.192,0.999,0.999,0.0003,0.0003,0.0,0.0,3033758.0,3.0,1.0,1.0,0.0,0.0,1.0,11871.0,10.061,0.2363,0.0033,0.3294,0.0208,0.2334,0.0033,18.125,0.2004,0.0001,0.8504,0.0052,1.0,0.0,0.845,0.0054,0.7537,0.0013,0.88972,0.451238,0.972693,0.96852,0.781467,0.612929,0.99914,0.915412,314.323,284299134.0,6.265,0.938272,0.9827,0.0025,0.9939,0.0061,0.982,0.0026,904.481,1.007276,9631.0,19843.0,9099746.0
9815.0,20147.0,9243429.0,11375.0,21715.0,1854871.0,59.428,64.583,59.44,55.307,920.185,918.18,9.176808,1.0001,0.0,0.011,10708.0,31.645,0.9998,0.0001,0.9913,0.0016,0.9964,0.0025,0.9902,0.0019,0.9961,0.0011,0.9964,0.0025,0.996,0.0012,0.022,0.9969,0.0011,0.9979,0.0021,0.9966,0.0013,0.996646,0.727715,0.999474,0.998963,0.988837,0.737082,0.999999,0.997065,47.346,43566992.0,3.738,0.000511,920.185,0.9998,0.9998,0.0001,0.0001,0.0,0.0,3081771.0,3.0,1.0,1.0,0.0,0.0,1.0,11872.0,10.067,0.2336,0.0033,0.3052,0.0199,0.2311,0.0033,18.125,0.2006,0.0001,0.8385,0.0054,0.9939,0.0061,0.8328,0.0056,0.7543,0.0013,0.888685,0.450799,0.971105,0.967071,0.781273,0.614406,0.999049,0.91566,314.306,288589491.0,6.265,0.938272,0.9833,0.0024,1.0,0.0,0.9823,0.0026,918.18,1.007276,9815.0,20147.0,9243429.0
8965.0,17995.0,7996953.0,10459.0,19451.0,1599656.0,51.657,61.153,51.674,51.921,844.715,842.704,9.176808,0.9977,0.0005,0.011,9890.0,31.645,0.9963,0.0001,0.9917,0.0017,0.9979,0.0021,0.9905,0.002,0.9948,0.0013,1.0,0.0,0.9938,0.0016,0.021,0.9991,0.0006,1.0,0.0,0.9989,0.0008,0.997498,0.744371,0.999381,0.997305,0.99328,0.751898,0.999998,0.998333,44.996,38008699.0,3.738,0.000511,844.715,0.9968,0.9968,0.0005,0.0005,0.0,0.0,2666626.0,3.0,1.0,1.0,0.0,0.0,1.0,11873.0,9.49,0.2363,0.0035,0.3444,0.0223,0.2329,0.0035,18.125,0.2,0.0001,0.8388,0.0057,0.9936,0.0063,0.8329,0.0059,0.7524,0.0014,0.888598,0.451319,0.970952,0.966635,0.780757,0.615895,0.999031,0.915788,297.532,250731719.0,6.265,0.938272,0.9795,0.0029,0.9865,0.0095,0.979,0.003,842.704,1.007276,8965.0,17995.0,7996953.0
8685.0,17373.0,7708943.0,11793.0,20480.0,1544869.0,49.68,60.684,49.703,43.995,818.659,814.65,9.176808,0.9975,0.0005,0.011,11235.0,31.645,0.997,0.0001,0.9941,0.0014,0.9959,0.0029,0.9937,0.0016,0.9965,0.0011,0.9959,0.0029,0.9966,0.0012,0.021,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.996666,0.73518,0.99937,0.997179,0.990452,0.744836,0.999998,0.997564,44.632,36538330.0,3.738,0.000511,818.659,0.9972,0.9972,0.0004,0.0004,0.0,0.0,2571033.0,3.0,1.0,1.0,0.0,0.0,1.0,11874.0,9.463,0.2368,0.0036,0.3233,0.0217,0.2338,0.0036,18.125,0.2003,0.0001,0.8375,0.0058,0.9804,0.0112,0.8318,0.006,0.7516,0.0014,0.88856,0.448828,0.9725,0.968605,0.779964,0.6109,0.999137,0.914384,296.224,241319005.0,6.265,0.938272,0.9771,0.0031,1.0,0.0,0.9756,0.0033,814.65,1.007276,8685.0,17373.0,7708943.0
15061.0,30995.0,14413047.0,18820.0,34780.0,130648.0,92.731,65.996,92.766,52.045,1405.097,1405.097,9.176808,0.9999,0.0001,0.011,17762.0,31.645,0.9999,0.0,0.9923,0.0012,0.9966,0.0019,0.9914,0.0014,0.9964,0.0008,0.9989,0.0011,0.9959,0.001,0.022,0.9968,0.0009,0.9974,0.0018,0.9967,0.001,0.996722,0.737993,0.998797,0.996728,0.991571,0.747609,0.999996,0.997872,48.273,67828333.0,3.738,0.000511,1405.097,1.0,1.0,0.0,0.0,0.0,0.0,1802300.0,8.0,1.0,1.0,0.0,0.0,1.0,11875.0,10.258,0.2666,0.0104,0.3109,0.0159,0.2279,0.0135,18.125,0.0091,0.0,0.92,0.0118,0.9962,0.0038,0.8423,0.0226,0.7838,0.0048,0.908385,0.495617,0.974742,0.971714,0.796908,0.656614,0.999286,0.930261,319.173,448468635.0,6.265,0.938272,0.9825,0.0065,0.9846,0.0077,0.9787,0.0122,1405.097,1.007276,15061.0,30995.0,14413047.0
14670.0,30015.0,13505408.0,19250.0,34628.0,124047.0,87.115,63.255,87.159,47.452,1377.194,1377.194,9.176808,1.0,0.0,0.011,18304.0,31.645,0.9999,0.0,0.9911,0.0013,0.9988,0.0012,0.9896,0.0015,0.9967,0.0008,1.0,0.0,0.996,0.001,0.022,0.9977,0.0008,0.9971,0.002,0.9978,0.0008,0.996481,0.737285,0.998935,0.997215,0.989986,0.747619,0.999997,0.997473,46.449,63969849.0,3.738,0.000511,1377.194,1.0,1.0,0.0,0.0,0.0,0.0,1689024.0,8.0,1.0,1.0,0.0,0.0,1.0,11876.0,9.806,0.2711,0.0106,0.3316,0.0169,0.2215,0.0134,18.125,0.0092,0.0,0.9152,0.0122,0.9961,0.0039,0.8327,0.0233,0.7738,0.005,0.907743,0.487575,0.972527,0.974033,0.806568,0.638153,0.999287,0.930007,306.278,421804725.0,6.265,0.938272,0.9975,0.0025,1.0,0.0,0.9932,0.0068,1377.194,1.007276,14670.0,30015.0,13505408.0
18291.0,38062.0,17555467.0,19952.0,39732.0,156146.0,112.876,65.945,112.896,60.107,1711.671,1711.671,9.176808,1.0001,0.0,0.011,18720.0,31.645,1.0,0.0,0.9906,0.0012,0.9962,0.0019,0.9895,0.0014,0.9957,0.0008,0.999,0.001,0.9951,0.0009,0.022,0.9973,0.0007,0.9978,0.0015,0.9972,0.0008,0.997283,0.74463,0.998772,0.997799,0.992494,0.752841,0.999997,0.998145,48.263,82610416.0,3.738,0.000511,1711.671,1.0001,1.0001,0.0,0.0,0.0,0.0,2194817.0,8.0,1.0,1.0,0.0,0.0,1.0,11877.0,10.256,0.2862,0.0096,0.3444,0.0151,0.2362,0.0122,18.125,0.0089,0.0,0.9084,0.0109,0.9971,0.0029,0.8223,0.0205,0.7857,0.0043,0.912818,0.504926,0.973917,0.969975,0.810221,0.659693,0.999217,0.935417,318.918,545882268.0,6.265,0.938272,0.9923,0.0039,0.9942,0.0041,0.9882,0.0083,1711.671,1.007276,18291.0,38062.0,17555467.0
20567.0,42025.0,19180247.0,23224.0,44706.0,172008.0,123.529,64.117,123.56,56.334,1926.607,1926.607,9.176808,1.0,0.0,0.011,21857.0,31.645,1.0,0.0,0.9927,0.001,0.9991,0.0009,0.9914,0.0012,0.9976,0.0006,1.0,0.0,0.9971,0.0007,0.022,0.9976,0.0007,0.9979,0.0014,0.9975,0.0007,0.996941,0.73273,0.999225,0.998072,0.990921,0.741447,0.999999,0.997653,47.027,90602247.0,3.738,0.000511,1926.607,1.0,1.0,0.0,0.0,0.0,0.0,2398100.0,8.0,1.0,1.0,0.0,0.0,1.0,11878.0,9.955,0.273,0.0089,0.3257,0.0139,0.228,0.0115,18.125,0.009,0.0,0.9211,0.0099,0.9893,0.0053,0.8496,0.0189,0.7758,0.0042,0.910973,0.500944,0.973203,0.972492,0.803756,0.65853,0.999263,0.932988,310.512,598235582.0,6.265,0.938272,0.9898,0.0042,0.9942,0.0041,0.9833,0.0083,1926.607,1.007276,20567.0,42025.0,19180247.0
18773.0,25385.0,3100877.0,20252.0,26878.0,44170.0,69.574,37.011,69.594,34.311,1879.832,1879.832,9.176808,1.0,0.0,0.01,20212.0,31.645,1.0,0.0001,0.9866,0.0027,1.0,0.0,0.9865,0.0027,0.9866,0.0027,1.0,0.0,0.9864,0.0028,0.014,0.9986,0.001,1.0,0.0,0.9986,0.001,0.997154,0.745635,0.999189,0.999594,0.989658,0.754344,1.0,0.997459,11.039,20750968.0,3.738,0.000511,1879.832,0.9999,0.9999,0.0,0.0,0.0,0.0,387877.0,8.0,1.0,1.0,0.0,0.0,1.0,11879.0,1.65,0.2732,0.0229,0.2,0.0894,0.2773,0.0237,18.125,0.0142,0.0001,0.9196,0.0257,1.0,0.0,0.9252,0.0254,0.7677,0.0101,0.930301,0.539926,0.986098,0.976077,0.829932,0.675908,0.999667,0.944882,70.137,131845820.0,6.265,0.938272,1.0,0.0,1.0,0.0,1.0,0.0,1879.832,1.007276,18773.0,25385.0,3100877.0
7779.0,58942.0,2864308.0,9982.0,35598.0,54080.0,36.416,60.464,36.423,44.239,602.287,602.287,9.883815,1.0,0.0,0.013,8204.0,23.05,0.5818,0.0001,0.9875,0.0012,0.9953,0.0018,0.9859,0.0014,0.9973,0.0006,0.9973,0.0013,0.9973,0.0006,0.098,0.9974,0.0006,0.997,0.0015,0.9975,0.0007,0.997482,0.763159,0.999291,0.997747,0.991997,0.7716,0.999998,0.998172,79.684,47992741.0,5.366,0.000511,602.287,0.9906,0.9906,0.0009,0.0009,0.0,61182.0,409618.0,7.0,1.0,1.0,1.0,0.0,1.0,13164.0,4.756,0.3954,0.0119,0.4174,0.0132,0.2887,0.0266,23.05,0.0189,0.0001,0.9463,0.0085,0.9932,0.0034,0.7119,0.0417,0.8361,0.0057,0.9733,0.721372,0.978654,0.972385,0.906814,0.835938,0.999411,0.984712,158.04,95185193.0,5.422,0.938272,0.9936,0.0032,0.9947,0.0031,0.9846,0.0153,602.287,1.007276,7779.0,58942.0,2864308.0
31183.0,243992.0,11887146.0,43179.0,149737.0,226227.0,151.02,63.202,151.033,42.032,2389.478,2389.478,9.883815,1.0,0.0,0.013,35806.0,23.05,0.5845,0.0,0.9873,0.0006,0.9977,0.0006,0.9852,0.0007,0.9976,0.0003,0.9974,0.0006,0.9976,0.0003,0.102,0.9977,0.0003,0.998,0.0006,0.9976,0.0003,0.996805,0.760055,0.998366,0.997105,0.990707,0.770671,0.999995,0.997869,83.41,199305767.0,5.366,0.000511,2389.478,0.9976,0.9976,0.0002,0.0002,0.0,256178.0,1700291.0,7.0,1.0,1.0,1.0,0.0,1.0,13165.0,4.975,0.3982,0.0059,0.4146,0.0065,0.3195,0.0136,23.05,0.019,0.0,0.9472,0.0041,0.9926,0.0017,0.7329,0.0195,0.8372,0.0028,0.973031,0.722384,0.976049,0.976872,0.896739,0.844876,0.999446,0.983982,165.144,394607508.0,5.422,0.938272,0.9902,0.002,0.9934,0.0017,0.9624,0.0117,2389.478,1.007276,31183.0,243992.0,11887146.0
38315.0,304486.0,14916719.0,49468.0,182668.0,279125.0,189.474,65.058,189.476,47.002,2912.39,2912.39,9.883815,1.0001,0.0,0.013,40170.0,23.05,0.5784,0.0,0.9869,0.0005,0.9971,0.0006,0.9848,0.0006,0.9974,0.0002,0.9982,0.0005,0.9972,0.0003,0.105,0.9978,0.0002,0.998,0.0005,0.9978,0.0003,0.996901,0.76552,0.998651,0.997018,0.990597,0.776145,0.999996,0.997895,85.947,250311293.0,5.366,0.000511,2912.39,0.9975,0.9975,0.0002,0.0002,0.0,315801.0,2132831.0,7.0,1.0,1.0,1.0,0.0,1.0,13166.0,5.122,0.3985,0.0052,0.4156,0.0057,0.3128,0.0121,23.05,0.0187,0.0,0.9498,0.0036,0.9935,0.0014,0.7352,0.0176,0.8394,0.0025,0.974591,0.728534,0.982064,0.977732,0.891778,0.850811,0.999601,0.983855,169.931,494906343.0,5.422,0.938272,0.9942,0.0013,0.9962,0.0011,0.9781,0.0076,2912.39,1.007276,38315.0,304486.0,14916719.0
18807.0,151275.0,7412258.0,22974.0,89325.0,137094.0,94.136,65.836,94.145,50.954,1429.857,1431.85,9.883815,1.0001,0.0,0.013,18415.0,23.05,0.5744,0.0,0.9883,0.0007,0.9977,0.0008,0.9864,0.0008,0.9967,0.0004,0.9964,0.001,0.9968,0.0004,0.106,0.9974,0.0004,0.9974,0.0009,0.9974,0.0004,0.996962,0.762012,0.998858,0.997017,0.990887,0.772203,0.999997,0.997924,86.91,124268421.0,5.366,0.000511,1429.857,0.996,0.996,0.0004,0.0004,0.0,155514.0,1059685.0,7.0,1.0,1.0,1.0,0.0,1.0,13167.0,5.177,0.3934,0.0073,0.4166,0.0082,0.282,0.0163,23.05,0.0185,0.0,0.9508,0.0051,0.9941,0.002,0.7297,0.0258,0.8347,0.0036,0.974433,0.726563,0.981562,0.975671,0.900402,0.842589,0.999551,0.984322,171.938,246189912.0,5.422,0.938272,0.9932,0.0021,0.9959,0.0017,0.9689,0.0137,1431.85,1.007276,18807.0,151275.0,7412258.0
21729.0,63965.0,2123051.0,22810.0,65054.0,146467.0,82.855,38.381,82.86,36.549,2158.75,2160.788,9.883815,1.0,0.0,0.01,22594.0,23.05,0.9999,0.0002,0.956,0.0017,0.9932,0.0068,0.9556,0.0017,0.999,0.0003,1.0,0.0,0.999,0.0003,0.03,0.9975,0.0005,1.0,0.0,0.9975,0.0005,0.997468,0.760592,0.999491,0.99894,0.990645,0.76898,0.999999,0.997839,19.847,42844990.0,5.366,0.000511,2158.75,0.9976,0.9976,0.0003,0.0003,0.0,0.0,424883.0,5.0,1.0,1.0,0.0,0.0,1.0,13169.0,0.983,0.3652,0.0114,0.3609,0.0416,0.3658,0.0119,23.05,0.0689,0.0002,0.8653,0.0125,1.0,0.0,0.8561,0.0132,0.8115,0.0042,0.957494,0.657158,0.971988,0.967085,0.87265,0.801133,0.999078,0.974674,40.119,86687811.0,5.422,0.938272,0.9949,0.0025,1.0,0.0,0.9946,0.0027,2160.788,1.007276,21729.0,63965.0,2123051.0
9633.0,18238.0,7520774.0,11871.0,20474.0,1512382.0,49.058,53.691,49.08,43.262,913.704,909.698,9.176808,1.0001,0.0,0.011,11302.0,31.645,0.9993,0.0001,0.9903,0.0018,0.998,0.002,0.9887,0.0022,0.9979,0.0009,1.0,0.0,0.9975,0.001,0.02,0.9969,0.0012,1.0,0.0,0.9962,0.0014,0.99764,0.742049,0.998718,0.998402,0.993517,0.749047,0.999998,0.998373,39.257,35869426.0,3.738,0.000511,913.704,0.9997,0.9997,0.0002,0.0002,0.0,0.0,2508282.0,3.0,1.0,1.0,0.0,0.0,1.0,11860.0,8.267,0.2279,0.0036,0.3282,0.022,0.2245,0.0036,18.125,0.201,0.0001,0.8377,0.006,1.0,0.0,0.8313,0.0062,0.7521,0.0014,0.891664,0.45531,0.972274,0.968225,0.785254,0.61593,0.999119,0.917523,264.79,240878941.0,6.265,0.938272,0.9823,0.0027,1.0,0.0,0.9811,0.0029,909.698,1.007276,9633.0,18238.0,7520774.0
4679.0,9637.0,4471388.0,6870.0,11842.0,898990.0,28.953,65.866,28.969,43.903,439.57,439.57,9.176808,0.9994,0.0003,0.011,6573.0,31.645,1.0,0.0002,0.9893,0.0025,1.0,0.0,0.988,0.0029,0.9964,0.0015,1.0,0.0,0.9957,0.0017,0.022,0.9969,0.0015,1.0,0.0,0.9963,0.0018,0.997567,0.73939,1.0,0.998324,0.992104,0.746526,1.0,0.997999,48.239,21204421.0,3.738,0.000511,439.57,0.9993,0.9993,0.0003,0.0003,0.0,0.0,1491326.0,3.0,1.0,1.0,0.0,0.0,1.0,11861.0,10.172,0.2299,0.0046,0.3882,0.0317,0.2252,0.0047,18.125,0.2009,0.0002,0.8301,0.0079,0.9892,0.0107,0.8233,0.0082,0.7553,0.0019,0.887201,0.446733,0.970902,0.968096,0.779738,0.609544,0.999072,0.913997,321.375,141266721.0,6.265,0.938272,0.9823,0.0037,0.9896,0.0104,0.9818,0.0039,439.57,1.007276,4679.0,9637.0,4471388.0
