(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
4679.0,9637.0,4471388.0,6870.0,11842.0,898990.0,28.953,65.866,28.969,43.903,439.57,439.57,9.176808,0.9994,0.0003,0.011,6573.0,31.645,1.0,0.0002,0.9893,0.0025,1.0,0.0,0.988,0.0029,0.9964,0.0015,1.0,0.0,0.9957,0.0017,0.022,0.9969,0.0015,1.0,0.0,0.9963,0.0018,0.99756,0.73857,1.0,0.998326,0.992104,0.745697,1.0,0.997992,48.239,21204421.0,3.738,0.000511,439.57,0.9993,0.9993,0.0003,0.0003,0.0,0.0,1491326.0,3.0,1.0,1.0,0.0,0.0,1.0,11861.0,10.172,0.2467,0.0047,0.3882,0.0317,0.2426,0.0047,18.125,0.2009,0.0002,0.8425,0.0073,0.9892,0.0107,0.8368,0.0076,0.7547,0.0019,0.893322,0.455995,0.974758,0.971549,0.784301,0.613925,0.999282,0.916724,321.375,141266721.0,6.265,0.938272,0.9807,0.0038,0.9897,0.0103,0.9799,0.0041,439.57,1.007276,4679.0,9637.0,4471388.0
3038.0,5354.0,2018635.0,3848.0,6165.0,404940.0,13.446,46.543,13.466,36.277,288.901,288.901,9.176808,0.9974,0.0008,0.011,3689.0,31.645,0.9966,0.0003,0.987,0.0041,1.0,0.0,0.9843,0.0049,0.9974,0.0019,0.9926,0.0073,0.9984,0.0016,0.019,0.9951,0.0028,0.975,0.0143,1.0,0.0,0.997663,0.766399,0.998852,0.995392,0.995475,0.774336,0.999995,0.998979,34.696,10023623.0,3.738,0.000511,288.901,0.9965,0.9965,0.0009,0.0009,0.0,0.0,673757.0,3.0,1.0,1.0,0.0,0.0,1.0,11863.0,6.987,0.2542,0.0069,0.3281,0.0415,0.2516,0.0069,18.125,0.2003,0.0003,0.865,0.0099,1.0,0.0,0.8599,0.0103,0.7435,0.0028,0.868791,0.434092,0.977638,0.901566,0.788731,0.624421,0.997799,0.920652,229.318,66250088.0,6.265,0.938272,0.9885,0.0043,1.0,0.0,0.9877,0.0046,288.901,1.007276,3038.0,5354.0,2018635.0
5163.0,9747.0,4097362.0,7636.0,12233.0,823883.0,26.695,54.114,26.713,36.189,493.317,489.315,9.176808,0.9995,0.0003,0.011,7352.0,31.645,0.9989,0.0002,0.9903,0.0026,1.0,0.0,0.9884,0.0031,0.9972,0.0014,1.0,0.0,0.9966,0.0017,0.02,0.9973,0.0016,0.9948,0.0052,0.9978,0.0016,0.996376,0.712882,0.998793,0.998786,0.989415,0.722256,0.999999,0.99706,39.85,19658463.0,3.738,0.000511,493.317,0.9992,0.9992,0.0003,0.0003,0.0,0.0,1366977.0,3.0,1.0,1.0,0.0,0.0,1.0,11864.0,8.374,0.2555,0.0049,0.3393,0.0316,0.253,0.005,18.125,0.2009,0.0002,0.8459,0.0074,1.0,0.0,0.8408,0.0076,0.7504,0.002,0.884207,0.447173,0.976637,0.941659,0.791979,0.613952,0.998637,0.919694,267.786,131031386.0,6.265,0.938272,0.98,0.0041,1.0,0.0,0.9787,0.0044,489.315,1.007276,5163.0,9747.0,4097362.0
5272.0,10801.0,4908313.0,5582.0,11103.0,983700.0,31.557,63.946,31.559,60.044,493.491,493.491,9.176808,0.9982,0.0006,0.011,5228.0,31.645,0.9984,0.0002,0.9904,0.0023,0.9968,0.0032,0.9898,0.0026,0.996,0.0015,0.9968,0.0032,0.9959,0.0017,0.022,0.9956,0.0018,0.9886,0.0065,0.9973,0.0016,0.997634,0.744251,0.998984,0.997984,0.993561,0.751351,0.999998,0.998399,46.523,22958478.0,3.738,0.000511,493.491,0.9982,0.9982,0.0006,0.0006,0.0,0.0,1636234.0,3.0,1.0,1.0,0.0,0.0,1.0,11865.0,9.946,0.2514,0.0045,0.3658,0.0279,0.2476,0.0045,18.125,0.2004,0.0002,0.8535,0.0068,1.0,0.0,0.8474,0.007,0.755,0.0018,0.896085,0.46115,0.975063,0.972353,0.788031,0.617223,0.999311,0.918863,311.863,153901437.0,6.265,0.938272,0.9861,0.0031,0.99,0.0099,0.9858,0.0032,493.491,1.007276,5272.0,10801.0,4908313.0
2787.0,5886.0,2800906.0,2772.0,5841.0,558215.0,6.555,69.227,6.555,69.227,94.683,259.71,9.176808,0.9946,0.0014,0.011,2572.0,31.645,0.9924,0.0002,0.988,0.0034,1.0,0.0,0.9856,0.0041,0.997,0.0017,0.9939,0.006,0.9976,0.0017,0.023,1.0,0.0,1.0,0.0,1.0,0.0,0.997157,0.747006,1.0,0.998268,0.990126,0.755764,1.0,0.997588,50.301,4762676.0,3.738,0.000511,94.683,0.9938,0.9938,0.0015,0.0015,0.0,0.0,933635.0,3.0,1.0,1.0,0.0,0.0,1.0,11866.0,10.785,0.2632,0.0061,0.3091,0.036,0.2618,0.0062,18.125,0.1993,0.0002,0.8523,0.0088,1.0,0.0,0.8475,0.0091,0.7575,0.0024,0.897354,0.464545,0.976019,0.97234,0.787582,0.621521,0.999337,0.919604,336.436,87375953.0,6.265,0.938272,0.9844,0.0043,1.0,0.0,0.9835,0.0045,259.71,1.007276,2787.0,5886.0,2800906.0
9655.0,19527.0,8997550.0,10665.0,20545.0,1806075.0,57.954,63.876,57.971,57.417,907.29,907.295,9.176808,0.9993,0.0003,0.011,10058.0,31.645,0.9993,0.0001,0.9912,0.0016,1.0,0.0,0.9899,0.0019,0.9951,0.0012,0.9981,0.0019,0.9946,0.0014,0.022,0.9988,0.0007,1.0,0.0,0.9986,0.0008,0.99706,0.732337,0.999439,0.99889,0.990363,0.7407,0.999999,0.997501,46.714,42383262.0,3.738,0.000511,907.29,0.9997,0.9997,0.0002,0.0002,0.0,0.0,2999789.0,3.0,1.0,1.0,0.0,0.0,1.0,11867.0,9.917,0.2548,0.0034,0.324,0.0209,0.2527,0.0034,18.125,0.2007,0.0001,0.8601,0.0049,0.9939,0.0061,0.8558,0.005,0.7535,0.0013,0.89466,0.458236,0.975896,0.971546,0.785667,0.615154,0.999314,0.917515,311.363,282497986.0,6.265,0.938272,0.9793,0.0027,0.9873,0.0089,0.9788,0.0029,907.295,1.007276,9655.0,19527.0,8997550.0
7882.0,16717.0,7961443.0,7892.0,16731.0,1598048.0,50.916,69.299,50.916,69.299,734.727,736.728,9.176808,1.0013,0.0,0.011,7353.0,31.645,1.0008,0.0001,0.9908,0.0018,0.9979,0.0021,0.9894,0.0021,0.9945,0.0014,1.0,0.0,0.9934,0.0016,0.023,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.997391,0.760554,0.99909,0.998199,0.991466,0.769184,0.999998,0.99803,50.524,37121077.0,3.738,0.000511,734.727,1.0016,1.0016,0.0,0.0,0.0,0.0,2653814.0,3.0,1.0,1.0,0.0,0.0,1.0,11868.0,10.806,0.2556,0.0036,0.3671,0.0229,0.2522,0.0036,18.125,0.2007,0.0001,0.8535,0.0053,1.0,0.0,0.8479,0.0055,0.753,0.0014,0.893921,0.455401,0.975887,0.970945,0.787371,0.610408,0.999299,0.917162,336.972,248256183.0,6.265,0.938272,0.9845,0.0026,1.0,0.0,0.9833,0.0028,736.728,1.007276,7882.0,16717.0,7961443.0
10724.0,22400.0,10616948.0,11038.0,22713.0,2128530.0,68.085,67.466,68.087,65.64,1009.179,1005.092,9.176808,0.9993,0.0003,0.011,10332.0,31.645,0.9995,0.0001,0.991,0.0015,0.9951,0.0028,0.9903,0.0017,0.9974,0.0008,1.0,0.0,0.9969,0.001,0.022,0.9983,0.0007,0.9963,0.0026,0.9988,0.0007,0.996987,0.742451,0.9993,0.998147,0.990481,0.751504,0.999999,0.997634,49.453,49906629.0,3.738,0.000511,1009.179,0.9996,0.9996,0.0002,0.0002,0.0,0.0,3539508.0,3.0,1.0,1.0,0.0,0.0,1.0,11870.0,10.563,0.2546,0.0031,0.3104,0.0194,0.2529,0.0031,18.125,0.2005,0.0001,0.8574,0.0045,0.9943,0.0056,0.8532,0.0047,0.7521,0.0012,0.895275,0.459941,0.975707,0.969676,0.788762,0.616326,0.999263,0.918953,329.182,330857619.0,6.265,0.938272,0.9783,0.0026,1.0,0.0,0.977,0.0028,1005.092,1.007276,10724.0,22400.0,10616948.0
9631.0,19843.0,9099746.0,10561.0,20772.0,1823636.0,54.975,64.284,54.993,57.916,855.192,904.481,9.176808,0.9991,0.0003,0.011,9945.0,31.645,0.9989,0.0001,0.9917,0.0016,0.9981,0.0019,0.9905,0.0018,0.9961,0.0011,0.9981,0.0019,0.9958,0.0012,0.022,0.9981,0.0008,1.0,0.0,0.9977,0.001,0.997043,0.740216,0.99946,0.998665,0.990131,0.748999,0.999999,0.997523,47.318,40465761.0,3.738,0.000511,855.192,0.999,0.999,0.0003,0.0003,0.0,0.0,3033758.0,3.0,1.0,1.0,0.0,0.0,1.0,11871.0,10.061,0.2536,0.0033,0.3294,0.0208,0.2513,0.0034,18.125,0.2004,0.0001,0.8627,0.0048,1.0,0.0,0.8581,0.005,0.7534,0.0013,0.896065,0.460824,0.976951,0.972039,0.786288,0.617159,0.999356,0.918182,314.323,284299134.0,6.265,0.938272,0.9815,0.0026,0.9937,0.0063,0.9807,0.0027,904.481,1.007276,9631.0,19843.0,9099746.0
9815.0,20147.0,9243429.0,11375.0,21715.0,1854871.0,59.428,64.583,59.44,55.307,920.185,918.18,9.176808,1.0001,0.0,0.011,10708.0,31.645,0.9998,0.0001,0.9913,0.0016,0.9964,0.0025,0.9902,0.0019,0.9961,0.0011,0.9964,0.0025,0.996,0.0012,0.022,0.9969,0.0011,0.9979,0.0021,0.9966,0.0013,0.99663,0.726426,0.999475,0.998965,0.988837,0.735773,0.999999,0.99705,47.346,43566992.0,3.738,0.000511,920.185,0.9998,0.9998,0.0001,0.0001,0.0,0.0,3081771.0,3.0,1.0,1.0,0.0,0.0,1.0,11872.0,10.067,0.2539,0.0033,0.3021,0.0199,0.2523,0.0033,18.125,0.2006,0.0001,0.8527,0.0049,0.9938,0.0062,0.8481,0.0051,0.7545,0.0013,0.895044,0.46022,0.975574,0.97069,0.785987,0.618315,0.999284,0.918314,314.306,288589491.0,6.265,0.938272,0.9836,0.0024,1.0,0.0,0.9826,0.0025,918.18,1.007276,9815.0,20147.0,9243429.0
8965.0,17995.0,7996953.0,10459.0,19451.0,1599656.0,51.657,61.153,51.674,51.921,844.715,842.704,9.176808,0.9977,0.0005,0.011,9890.0,31.645,0.9963,0.0001,0.9914,0.0017,0.9979,0.0021,0.9901,0.002,0.9948,0.0013,1.0,0.0,0.9938,0.0016,0.021,0.9995,0.0005,1.0,0.0,0.9994,0.0006,0.99757,0.744218,0.999381,0.997605,0.99328,0.751517,0.999999,0.99833,44.996,38008699.0,3.738,0.000511,844.715,0.9968,0.9968,0.0005,0.0005,0.0,0.0,2666626.0,3.0,1.0,1.0,0.0,0.0,1.0,11873.0,9.49,0.2549,0.0035,0.3481,0.0224,0.252,0.0036,18.125,0.2,0.0001,0.8527,0.0053,0.9937,0.0063,0.8478,0.0054,0.7523,0.0014,0.894909,0.46087,0.974751,0.97016,0.786122,0.619942,0.999247,0.918714,297.532,250731719.0,6.265,0.938272,0.979,0.0029,0.9863,0.0096,0.9786,0.003,842.704,1.007276,8965.0,17995.0,7996953.0
8685.0,17373.0,7708943.0,11793.0,20480.0,1544869.0,49.68,60.684,49.703,43.995,818.659,814.65,9.176808,0.9975,0.0005,0.011,11235.0,31.645,0.997,0.0001,0.9941,0.0014,0.9959,0.0029,0.9937,0.0016,0.9962,0.0012,0.9959,0.0029,0.9962,0.0013,0.021,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.996666,0.735026,0.999371,0.997495,0.990137,0.744681,0.999998,0.997482,44.632,36538330.0,3.738,0.000511,818.659,0.9972,0.9972,0.0004,0.0004,0.0,0.0,2571033.0,3.0,1.0,1.0,0.0,0.0,1.0,11874.0,9.463,0.2561,0.0036,0.324,0.0217,0.2538,0.0036,18.125,0.2003,0.0001,0.8516,0.0053,0.9805,0.0111,0.8469,0.0055,0.7512,0.0014,0.894139,0.457498,0.975789,0.970652,0.785679,0.614786,0.999289,0.917441,296.224,241319005.0,6.265,0.938272,0.9766,0.0032,1.0,0.0,0.975,0.0034,814.65,1.007276,8685.0,17373.0,7708943.0
15061.0,30995.0,14413047.0,18820.0,34780.0,130648.0,92.731,65.996,92.766,52.045,1405.097,1405.097,9.176808,0.9999,0.0001,0.011,17762.0,31.645,0.9999,0.0,0.9923,0.0012,0.9966,0.0019,0.9914,0.0014,0.9964,0.0008,0.9989,0.0011,0.9959,0.001,0.022,0.9968,0.0009,0.9974,0.0018,0.9967,0.001,0.996807,0.737795,0.9988,0.997078,0.991571,0.747144,0.999996,0.997869,48.273,67828333.0,3.738,0.000511,1405.097,1.0,1.0,0.0,0.0,0.0,0.0,1802300.0,8.0,1.0,1.0,0.0,0.0,1.0,11875.0,10.258,0.2778,0.0104,0.3112,0.0159,0.2503,0.0137,18.125,0.0091,0.0,0.9245,0.0112,0.9962,0.0038,0.8591,0.0204,0.7822,0.0048,0.913352,0.504454,0.978868,0.973757,0.801262,0.6605,0.999445,0.932528,319.173,448468635.0,6.265,0.938272,0.9847,0.0062,0.988,0.0069,0.9787,0.0122,1405.097,1.007276,15061.0,30995.0,14413047.0
14670.0,30015.0,13505408.0,19250.0,34628.0,124047.0,87.115,63.255,87.159,47.452,1377.194,1377.194,9.176808,1.0,0.0,0.011,18304.0,31.645,0.9999,0.0,0.9911,0.0013,0.9988,0.0012,0.9896,0.0015,0.9967,0.0008,1.0,0.0,0.996,0.001,0.022,0.9977,0.0008,0.9971,0.002,0.9978,0.0008,0.996595,0.73586,0.998938,0.998089,0.989642,0.745778,0.999998,0.997367,46.449,63969849.0,3.738,0.000511,1377.194,1.0,1.0,0.0,0.0,0.0,0.0,1689024.0,8.0,1.0,1.0,0.0,0.0,1.0,11876.0,9.806,0.2798,0.0106,0.3316,0.0168,0.2385,0.0135,18.125,0.0092,0.0,0.9174,0.0118,0.9962,0.0038,0.844,0.0216,0.7725,0.005,0.912012,0.494916,0.975525,0.975806,0.810879,0.641169,0.999408,0.932138,306.278,421804725.0,6.265,0.938272,0.9975,0.0025,1.0,0.0,0.9933,0.0067,1377.194,1.007276,14670.0,30015.0,13505408.0
18291.0,38062.0,17555467.0,19952.0,39732.0,156146.0,112.876,65.945,112.896,60.107,1711.671,1711.671,9.176808,1.0001,0.0,0.011,18720.0,31.645,1.0,0.0,0.9906,0.0012,0.9962,0.0019,0.9895,0.0014,0.9957,0.0008,0.999,0.001,0.9951,0.0009,0.022,0.9973,0.0007,0.9978,0.0015,0.9972,0.0008,0.997345,0.743958,0.998774,0.998214,0.992361,0.751949,0.999998,0.998105,48.263,82610416.0,3.738,0.000511,1711.671,1.0001,1.0001,0.0,0.0,0.0,0.0,2194817.0,8.0,1.0,1.0,0.0,0.0,1.0,11877.0,10.256,0.2959,0.0096,0.3444,0.0151,0.2554,0.0123,18.125,0.0089,0.0,0.9127,0.0104,0.9971,0.0029,0.8381,0.0188,0.7838,0.0043,0.918172,0.514769,0.977458,0.973022,0.815239,0.663906,0.999392,0.937903,318.918,545882268.0,6.265,0.938272,0.9902,0.0044,0.9941,0.0042,0.982,0.0103,1711.671,1.007276,18291.0,38062.0,17555467.0
20567.0,42025.0,19180247.0,23224.0,44706.0,172008.0,123.529,64.117,123.56,56.334,1926.607,1926.607,9.176808,1.0,0.0,0.011,21857.0,31.645,1.0,0.0,0.9925,0.001,0.9991,0.0009,0.9913,0.0012,0.9974,0.0006,1.0,0.0,0.9969,0.0007,0.022,0.9976,0.0007,0.9979,0.0014,0.9975,0.0007,0.996973,0.732496,0.999355,0.998203,0.990795,0.74111,0.999999,0.997617,47.027,90602247.0,3.738,0.000511,1926.607,1.0,1.0,0.0,0.0,0.0,0.0,2398100.0,8.0,1.0,1.0,0.0,0.0,1.0,11878.0,9.955,0.2857,0.009,0.3248,0.0139,0.2536,0.0117,18.125,0.009,0.0,0.9258,0.0094,0.9892,0.0053,0.8673,0.0168,0.7763,0.0042,0.917651,0.512177,0.978419,0.975181,0.811873,0.661183,0.999464,0.93626,310.512,598235582.0,6.265,0.938272,0.9914,0.0038,0.9971,0.0029,0.9831,0.0084,1926.607,1.007276,20567.0,42025.0,19180247.0
18773.0,25385.0,3100877.0,20252.0,26878.0,44170.0,69.574,37.011,69.594,34.311,1879.832,1879.832,9.176808,1.0,0.0,0.01,20212.0,31.645,1.0,0.0001,0.9866,0.0027,1.0,0.0,0.9865,0.0027,0.9866,0.0027,1.0,0.0,0.9864,0.0028,0.014,0.9986,0.001,1.0,0.0,0.9986,0.001,0.997146,0.744368,0.99919,1.0,0.989269,0.753052,1.0,0.99735,11.039,20750968.0,3.738,0.000511,1879.832,0.9999,0.9999,0.0,0.0,0.0,0.0,387877.0,8.0,1.0,1.0,0.0,0.0,1.0,11879.0,1.65,0.2868,0.023,0.2,0.0894,0.2916,0.0237,18.125,0.0142,0.0001,0.925,0.024,1.0,0.0,0.9304,0.0237,0.7667,0.0101,0.934451,0.546438,0.989862,0.98289,0.829405,0.677165,0.999827,0.944926,70.137,131845820.0,6.265,0.938272,1.0,0.0,1.0,0.0,1.0,0.0,1879.832,1.007276,18773.0,25385.0,3100877.0
23037.0,184327.0,8466381.0,24991.0,186311.0,281816.0,109.383,68.442,109.402,60.99,1598.178,1598.178,9.176808,1.0001,0.0,0.014,17877.0,23.75,1.0001,0.0001,0.9936,0.0003,0.9985,0.0005,0.9931,0.0004,0.9973,0.0002,0.9967,0.0007,0.9974,0.0002,0.115,0.9974,0.0002,0.9985,0.0005,0.9972,0.0003,0.997641,0.759007,0.999035,0.99755,0.993361,0.766696,0.999998,0.998451,84.33,134774688.0,5.015,0.000511,1598.178,1.0001,1.0001,0.0,0.0,0.0,0.0,1411500.0,6.0,1.0,1.0,0.0,0.0,1.0,11880.0,5.298,0.3685,0.0051,0.4236,0.0065,0.2645,0.008,23.8,0.0333,0.0001,0.9601,0.0034,0.9939,0.0016,0.8703,0.011,0.8309,0.0025,0.95379,0.613536,0.98933,0.983277,0.861828,0.731817,0.999822,0.962945,205.078,327750511.0,5.015,0.13957,0.9927,0.0016,0.9941,0.0016,0.9873,0.0045,1598.178,1.007276,23037.0,184327.0,8466381.0
24219.0,190004.0,8637620.0,27442.0,193289.0,289374.0,111.74,66.623,111.779,55.881,1677.187,1677.187,9.176808,1.0,0.0,0.014,19935.0,23.75,1.0001,0.0001,0.9934,0.0003,0.9983,0.0005,0.9928,0.0004,0.9976,0.0002,0.9983,0.0005,0.9975,0.0002,0.113,0.9979,0.0002,0.9988,0.0005,0.9978,0.0002,0.997753,0.76189,0.99903,0.99781,0.99347,0.769327,0.999998,0.998494,82.386,138177466.0,5.015,0.000511,1677.187,1.0001,1.0001,0.0,0.0,0.0,0.0,1440421.0,6.0,1.0,1.0,0.0,0.0,1.0,11881.0,5.15,0.3786,0.0051,0.4278,0.0063,0.2765,0.0082,23.8,0.0335,0.0001,0.9587,0.0033,0.9936,0.0015,0.8637,0.0111,0.8291,0.0025,0.95497,0.618757,0.985909,0.985321,0.865321,0.736085,0.999793,0.964456,199.625,334808459.0,5.015,0.13957,0.9937,0.0014,0.9956,0.0013,0.9859,0.0047,1677.187,1.007276,24219.0,190004.0,8637620.0
7575.0,20148.0,634220.0,9613.0,22208.0,28620.0,24.641,32.832,24.669,25.829,750.508,750.508,9.176808,1.0,0.0,0.01,9518.0,23.75,0.9999,0.0003,0.9833,0.0019,0.9859,0.014,0.9833,0.0019,0.9983,0.0006,1.0,0.0,0.9983,0.0006,0.027,0.9984,0.0007,1.0,0.0,0.9984,0.0007,0.998046,0.761508,0.999307,0.999333,0.992963,0.76795,1.0,0.998367,16.005,12012004.0,5.015,0.000511,750.508,1.0,1.0,0.0,0.0,0.0,0.0,106158.0,6.0,1.0,1.0,0.0,0.0,1.0,11882.0,0.845,0.4057,0.0222,0.5,0.0635,0.3906,0.0237,23.8,0.0449,0.0003,0.9565,0.0142,1.0,0.0,0.9486,0.0167,0.8286,0.0095,0.962992,0.647069,0.987261,0.985199,0.885305,0.751453,0.999811,0.971493,39.564,29693457.0,5.015,0.13957,0.9916,0.0059,1.0,0.0,0.9902,0.0069,750.508,1.007276,7575.0,20148.0,634220.0
2804.0,16277.0,250071.0,3505.0,10309.0,11038.0,5.324,60.9,5.328,33.785,87.415,93.748,5.988383,1.0,0.0,0.03,1572.0,28.285,0.6065,0.0004,0.9936,0.0012,0.9983,0.001,0.99,0.002,0.9976,0.0008,0.9989,0.0008,0.9966,0.0012,0.174,0.9983,0.0007,0.9988,0.0008,0.9979,0.0011,0.998556,0.809581,0.998719,0.998411,0.99508,0.815924,0.999998,0.999094,53.692,4693499.0,3.4,0.000511,87.415,0.9316,0.9316,0.0047,0.0047,0.0,16997.0,41849.0,6.0,1.0,1.0,1.0,0.0,1.0,13054.0,2.667,0.7208,0.0099,0.7366,0.0104,0.6102,0.0306,28.28,0.044,0.0004,0.9933,0.0021,0.994,0.0021,0.9873,0.009,0.972,0.0035,0.99168,0.833333,0.991955,0.983713,0.9545,0.894709,0.999869,0.995209,98.695,9252529.0,3.4,0.938272,0.9943,0.002,0.9941,0.0022,1.0,0.0,93.748,1.007276,2804.0,16277.0,250071.0
44773.0,262041.0,4097926.0,49424.0,158228.0,172726.0,87.151,64.162,87.178,47.85,1358.302,1360.397,5.988383,1.0001,0.0,0.033,18155.0,28.285,0.593,0.0001,0.9946,0.0003,0.9978,0.0003,0.9921,0.0005,0.9979,0.0002,0.9983,0.0002,0.9976,0.0003,0.193,0.9976,0.0002,0.9978,0.0003,0.9975,0.0003,0.998378,0.817348,0.998951,0.997941,0.993924,0.824906,0.999998,0.998936,56.382,76583235.0,3.4,0.000511,1358.302,0.9969,0.9969,0.0004,0.0004,0.0,266842.0,684143.0,6.0,1.0,1.0,1.0,0.0,1.0,13055.0,3.012,0.7189,0.0025,0.7289,0.0026,0.6474,0.0075,28.28,0.0421,0.0001,0.9938,0.0005,0.9944,0.0005,0.9892,0.002,0.9751,0.0008,0.99095,0.826738,0.98936,0.984366,0.953559,0.890245,0.999834,0.994903,105.541,143577258.0,3.4,0.938272,0.9967,0.0004,0.9966,0.0004,0.9973,0.0008,1360.397,1.007276,44773.0,262041.0,4097926.0
62583.0,367726.0,5761670.0,68251.0,220822.0,241698.0,122.476,64.429,122.514,49.622,1900.944,1907.803,5.988383,1.0001,0.0,0.033,24608.0,28.285,0.5911,0.0001,0.9946,0.0002,0.9981,0.0002,0.9919,0.0004,0.9975,0.0002,0.998,0.0002,0.9971,0.0002,0.193,0.9977,0.0002,0.9979,0.0002,0.9976,0.0002,0.99832,0.815763,0.998873,0.998067,0.993619,0.82352,0.999998,0.998874,56.848,108065129.0,3.4,0.000511,1900.944,0.9977,0.9977,0.0003,0.0003,0.0,373580.0,961673.0,6.0,1.0,1.0,1.0,0.0,1.0,13056.0,3.02,0.7191,0.0021,0.729,0.0022,0.651,0.0062,28.28,0.0419,0.0001,0.9937,0.0004,0.9943,0.0004,0.9887,0.0017,0.9752,0.0007,0.991074,0.827216,0.990621,0.984356,0.953094,0.890068,0.999853,0.994844,105.627,201515345.0,3.4,0.938272,0.9966,0.0003,0.9965,0.0004,0.9971,0.0007,1907.803,1.007276,62583.0,367726.0,5761670.0
