(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
18807.0,151275.0,7412258.0,22974.0,89325.0,137094.0,92.38,64.607,92.434,50.028,1429.8570000000002,1431.85,9.878908000000001,1.0001,0.0,0.013000000000000001,18415.0,23.05,0.5744,0.0,0.9802,0.0009,0.9961,0.001,0.977,0.0011,0.9967,0.0004,0.9964,0.001,0.9968,0.0004,0.106,0.9974,0.0004,0.9974,0.0009,0.9974,0.0004,0.997008,0.7614810000000001,0.998951,0.997338,0.990706,0.7714850000000001,0.9999969999999999,0.997876,86.91,124268421.0,5.3660000000000005,0.0005110000000000001,1429.8570000000002,0.996,0.996,0.0004,0.0004,22972.0,77757.0,114120.0,65.0,1.0,1.0,2.0,1.0,1.0,13167.0,5.1770000000000005,0.3962,0.0073,0.4156,0.0081,0.3106,0.016,23.05,0.0185,0.0,0.9464,0.0052,0.9935,0.0021,0.7429,0.0234,0.8383,0.0036,0.975899,0.730495,0.984749,0.9789040000000001,0.9015610000000001,0.8405370000000001,0.9996780000000001,0.984303,171.938,246189912.0,5.4220000000000015,0.9382719999999999,0.9937,0.002,0.9958,0.0017,0.9745,0.0126,1431.85,1.007276,18807.0,151275.0,7412258.0
21729.0,63965.0,2123051.0,22810.0,65054.0,146467.0,81.77600000000002,37.881,81.792,36.078,2158.75,2160.788,9.878908,1.0,0.0,0.01,22594.0,23.05,0.9999,0.0002,0.8998,0.0024,0.9932,0.0068,0.8989,0.0025,0.9988,0.0003,1.0,0.0,0.9988,0.0003,0.03,0.9975,0.0005,1.0,0.0,0.9975,0.0005,0.997567,0.760538,0.999492,0.999294,0.990725,0.768591,1.0,0.997854,19.847,42844990.0,5.3660000000000005,0.0005110000000000001,2158.75,0.9976,0.9976,0.0003,0.0003,22809.0,65060.0,124966.0,17.0,1.0,1.0,1.0,1.0,1.0,13169.0,0.983,0.3833,0.0113,0.3582,0.0414,0.3855,0.0117,23.05,0.0689,0.0002,0.8674,0.0118,1.0,0.0,0.8592,0.0125,0.8135,0.0042,0.961309,0.666794,0.9778,0.971245,0.8774549999999999,0.800181,0.999362,0.975513,40.119,86687811.0,5.4220000000000015,0.938272,0.9948,0.0026,1.0,0.0,0.9945,0.0028,2160.788,1.007276,21729.0,63965.0,2123051.0
18261.0,42571.0,11409063.0,20261.0,44604.0,195765.0,103.727,63.806999999999995,103.756,56.81399999999999,1625.64,1625.64,7.937,1.0,0.0,0.011000000000000001,18199.0,33.64,1.0,0.0,0.9863,0.0013,0.9989,0.0008,0.9824,0.0017,0.9911,0.0011,0.9968,0.0013,0.9894,0.0013,0.026000000000000002,0.9958,0.0008,0.9969,0.0014,0.9954,0.001,0.996348,0.744499,0.9992790000000001,0.9975139999999999,0.9883379999999999,0.755706,0.9999979999999999,0.997151,42.108999999999995,68453684.0,3.283,0.0005110000000000001,1625.64,1.0,1.0,0.0,0.0,20260.0,44603.0,175571.0,65.0,1.0,1.0,1.0,1.0,1.0,14590.0,7.018,0.4104,0.0086,0.4289,0.0116,0.389,0.0129,19.27,0.0172,0.0,0.9096,0.0075,0.991,0.0034,0.8154,0.0149,0.8168,0.0036,0.9347139999999999,0.5877859999999999,0.9694780000000001,0.948865,0.838284,0.76223,0.998439,0.961549,220.798,358937787.0,5.5120000000000005,0.9382719999999999,0.9944,0.0021,0.9986,0.0014,0.9887,0.0046,1625.64,1.007276,18261.0,42571.0,11409063.0
31454.0,74260.0,20096576.0,39507.0,82429.0,348623.0,182.298,65.141,182.398,50.575,2798.515,2798.515,7.937,1.0,0.0,0.011,35941.0,33.64,0.9999,0.0,0.9867,0.001,0.9969,0.001,0.9837,0.0012,0.9895,0.0009,0.9972,0.0009,0.9873,0.0011,0.027000000000000003,0.9974,0.0005,0.9971,0.001,0.9975,0.0006,0.9968,0.745691,0.999116,0.998581,0.989268,0.75552,0.999999,0.997376,42.64100000000001,119330426.0,3.283,0.0005110000000000001,2798.515,1.0,1.0,0.0,0.0,39507.0,82434.0,309345.0,65.0,1.0,1.0,1.0,1.0,1.0,14592.0,7.181,0.4051,0.0066,0.4307,0.0088,0.3720000000000001,0.0098,19.27,0.0173,0.0,0.9128,0.0057,0.9934,0.0022,0.8141,0.0117,0.8167,0.0027,0.933083,0.583045,0.970844,0.946663,0.836116,0.758736,0.998445,0.960461,225.537,631168443.0,5.5120000000000005,0.938272,0.9933,0.0018,0.9968,0.0016,0.9883,0.0037,2798.515,1.007276,31454.0,74260.0,20096576.0
39972.0,94888.0,25913719.0,40815.0,95755.0,439456.0,235.197,66.32300000000001,235.217,64.788,3546.244,3546.244,7.937,1.0001,0.0,0.011000000000000001,36182.0,33.64,1.0,0.0,0.9856,0.0009,0.9978,0.0007,0.9819,0.0011,0.9909,0.0007,0.9976,0.0008,0.9888,0.0009,0.027000000000000003,0.9974,0.0004,0.9983,0.0007,0.9971,0.0005,0.9964370000000001,0.752305,0.9989879999999999,0.997714,0.988311,0.76372,0.9999979999999999,0.997238,43.746,155132389.0,3.283,0.0005110000000000001,3546.244,1.0001,1.0001,0.0,0.0,40812.0,95752.0,398704.0,65.0,1.0,1.0,1.0,1.0,1.0,14593.0,7.307,0.4046,0.0058,0.4278,0.0078,0.375,0.0086,19.27,0.017,0.0,0.8948,0.0053,0.9909,0.0023,0.7839,0.0105,0.8148,0.0024,0.934834,0.588191,0.968052,0.9500209999999999,0.8390489999999999,0.762253,0.998403,0.961734,229.516,813920125.0,5.5120000000000005,0.9382719999999999,0.9955,0.0013,0.9981,0.0011,0.9915,0.0028,3546.244,1.007276,39972.0,94888.0,25913719.0
30457.0,72573.0,19719223.0,39315.0,81572.0,342624.0,178.824,65.997,178.93400000000003,49.728,2709.572,2709.518,7.937,1.0001,0.0,0.011,35859.0,33.64,1.0,0.0,0.9867,0.001,0.998,0.0008,0.9834,0.0012,0.9905,0.0008,0.998,0.0008,0.9883,0.001,0.027000000000000003,0.9966,0.0006,0.9978,0.0009,0.9962,0.0007,0.996731,0.756577,0.9991,0.997978,0.988953,0.76727,0.999998,0.997429,43.522,117926618.0,3.283,0.0005110000000000001,2709.572,1.0001,1.0001,0.0,0.0,39313.0,81569.0,303546.0,65.0,1.0,1.0,1.0,1.0,1.0,14594.0,7.278,0.4136,0.0066,0.4373,0.009000000000000001,0.3832,0.0097,19.27,0.0174,0.0,0.9031,0.0059,0.994,0.0021,0.8007,0.0115,0.8139,0.0027,0.930157,0.577335,0.97054,0.943396,0.8272229999999999,0.76225,0.998332,0.958922,228.292,618562333.0,5.5120000000000005,0.938272,0.9947,0.0016,0.9967,0.0016,0.9915,0.0032,2709.518,1.007276,30457.0,72573.0,19719223.0
22487.0,53038.0,14469530.0,38555.0,69357.0,261173.0,131.19299999999998,65.589,131.372,36.38800000000001,2000.237,1998.217,7.937,1.0001,0.0,0.011000000000000001,35981.0,33.64,1.0,0.0,0.9857,0.0012,0.9978,0.001,0.982,0.0015,0.9918,0.0009,0.9987,0.0007,0.9897,0.0012,0.027000000000000003,0.9983,0.0005,0.9990000000000001,0.0007,0.9981,0.0006,0.996286,0.752742,0.9991469999999999,0.997944,0.9872110000000001,0.764717,0.9999979999999999,0.996991,43.373999999999995,86759229.0,3.283,0.0005110000000000001,2000.237,1.0002,1.0002,0.0,0.0,38553.0,69359.0,222912.0,65.0,1.0,1.0,1.0,1.0,1.0,14595.0,7.2410000000000005,0.405,0.0078,0.4199,0.0104,0.3832,0.0118,19.27,0.018000000000000002,0.0,0.909,0.0068,0.9885,0.0034,0.8148,0.0137,0.8156,0.0032,0.933667,0.583969,0.968492,0.9512510000000001,0.835936,0.758273,0.9984639999999999,0.960341,227.12,453835565.0,5.5120000000000005,0.9382719999999999,0.9953,0.0018,0.9977,0.0016,0.9917,0.0037,1998.217,1.007276,22487.0,53038.0,14469530.0
18364.0,43150.0,11719612.0,35761.0,60869.0,216099.0,106.033,64.702,106.246,31.394,1638.783,1638.783,7.937,1.0001,0.0,0.011,33728.0,33.64,1.0,0.0,0.9862,0.0013,0.9984,0.0009,0.9826,0.0017,0.9915,0.001,0.9973,0.0012,0.9898,0.0013,0.026,0.9974,0.0006,0.9956,0.0017,0.9981,0.0006,0.995874,0.73864,0.998826,0.997564,0.987142,0.750971,0.999997,0.996798,42.322,69356727.0,3.283,0.0005110000000000001,1638.783,1.0001,1.0001,0.0,0.0,35758.0,60869.0,180659.0,65.0,1.0,1.0,1.0,1.0,1.0,14597.0,7.151,0.4075,0.0086,0.4309,0.0117,0.38,0.0127,19.27,0.0184,0.0,0.9049,0.0076,0.9961,0.0022,0.8009,0.0152,0.8146,0.0035,0.931761,0.5789479999999999,0.969252,0.954587,0.821117,0.762048,0.998604,0.957434,224.331,367629208.0,5.5120000000000005,0.938272,0.9968,0.0016,1.0,0.0,0.9926,0.0037,1638.783,1.007276,18364.0,43150.0,11719612.0
36447.0,85922.0,23380009.0,40686.0,90214.0,400302.0,212.00599999999997,65.417,212.06099999999998,57.84,3240.847,3240.847,7.937,1.0,0.0,0.011000000000000001,36535.0,33.64,1.0,0.0,0.9872,0.0009,0.9989,0.0005,0.9838,0.0011,0.9921,0.0007,0.9978,0.0008,0.9905,0.0009,0.027000000000000003,0.9981,0.0004,0.9972,0.0009,0.9984,0.0004,0.996756,0.7562989999999999,0.9991709999999999,0.998735,0.9882350000000001,0.766908,0.999999,0.997258,42.711999999999996,138423438.0,3.283,0.0005110000000000001,3240.847,1.0,1.0,0.0,0.0,40687.0,90216.0,359783.0,65.0,1.0,1.0,1.0,1.0,1.0,14598.0,7.213999999999999,0.4187,0.0061,0.4320000000000001,0.0082,0.4036,0.0092,19.27,0.0171,0.0,0.91,0.0052,0.9918,0.0023,0.8186,0.0102,0.8117,0.0025,0.9327110000000001,0.581678,0.969261,0.950155,0.832802,0.758413,0.998468,0.959607,227.132,736100513.0,5.5120000000000005,0.9382719999999999,0.9935,0.0016,0.9986,0.001,0.9861,0.0037,3240.847,1.007276,36447.0,85922.0,23380009.0
19799.0,46266.0,12445588.0,20921.0,47403.0,212319.0,113.015,64.142,113.038,60.308,1761.946,1761.946,7.937,1.0,0.0,0.011,18680.0,33.64,1.0,0.0,0.9862,0.0013,0.997,0.0012,0.983,0.0016,0.9919,0.001,0.9975,0.0011,0.9902,0.0012,0.026,0.9979,0.0006,0.9977,0.0011,0.998,0.0006,0.997301,0.751521,0.999128,0.998832,0.990836,0.7600210000000001,0.999999,0.997801,42.108,74192170.0,3.283,0.0005110000000000001,1761.946,1.0001,1.0001,0.0,0.0,20920.0,47405.0,191508.0,65.0,1.0,1.0,1.0,1.0,1.0,14599.0,7.064,0.4183,0.0083,0.4448,0.0111,0.3807,0.0124,19.27,0.0171,0.0,0.9062,0.0072,0.9933,0.0027,0.7981,0.0149,0.8143,0.0034,0.932771,0.582471,0.968078,0.949757,0.834038,0.7595649999999999,0.998396,0.960097,222.891,392721260.0,5.5120000000000005,0.938272,0.994,0.0021,0.9963,0.0021,0.9901,0.0044,1761.946,1.007276,19799.0,46266.0,12445588.0
9483.0,14654.0,1195794.0,9790.0,14962.0,28053.0,34.993,36.908,34.997,35.74800000000001,948.118,948.118,7.937,1.0,0.0,0.01,9756.0,33.64,0.9999,0.0001,0.983,0.0039,1.0,0.0,0.9826,0.0039,0.9572,0.006,1.0,0.0,0.9564,0.0061,0.015,0.9988,0.0012,1.0,0.0,0.9988,0.0012,0.996826,0.737222,0.999467,0.998922,0.989125,0.74653,0.999999,0.997243,10.022,9502292.0,3.283,0.0005110000000000001,948.118,1.0,1.0,0.0,0.0,9790.0,14963.0,18403.0,65.0,1.0,1.0,1.0,1.0,1.0,14600.0,1.261,0.4137,0.0281,0.4545,0.1062,0.4105,0.0291,19.27,0.0235,0.0001,0.9137,0.0238,1.0,0.0,0.907,0.0256,0.8225,0.0106,0.94931,0.6334,0.9701489999999999,0.951535,0.8674950000000001,0.790948,0.998553,0.9723,51.528999999999996,48855367.0,5.5120000000000005,0.9382719999999999,1.0,0.0,1.0,0.0,1.0,0.0,948.118,1.007276,9483.0,14654.0,1195794.0
26374.0,150817.0,5907419.0,41048.0,166071.0,388443.0,74.604,32.585,74.847,19.902,2289.522,2289.512,10.549355,1.0001,0.0,0.012,37480.0,21.655,1.0,0.0001,0.9803,0.0007,0.9973,0.001,0.979,0.0008,0.9973,0.0003,0.9926,0.0016,0.9977,0.0003,0.066,0.9959,0.0004,0.9969,0.0011,0.9958,0.0004,0.99772,0.789671,0.999061,0.99834,0.991347,0.798638,0.999998,0.998258,48.048,110007150.0,5.877999999999999,0.0005110000000000001,2289.522,1.0001,1.0001,0.0,0.0,41045.0,166075.0,349447.0,17.0,1.0,1.0,1.0,1.0,1.0,14986.0,2.58,0.3832,0.0067,0.4244,0.0095,0.3398,0.0093,23.11,0.0654,0.0001,0.8707,0.0069,0.9931,0.0024,0.7487,0.0127,0.7815,0.0026,0.928332,0.549146,0.982415,0.962078,0.82931,0.7005939999999999,0.999333,0.948894,92.637,212094123.0,5.53,0.938272,0.9888,0.0026,0.9927,0.0026,0.9804,0.0061,2289.512,1.007276,26374.0,150817.0,5907419.0
29517.0,177738.0,7054243.0,45943.0,194606.0,460395.0,88.89399999999998,35.056,89.054,21.3,2535.7729999999997,2533.772,10.549355,1.0001,0.0,0.012,41666.0,21.655,1.0,0.0001,0.9799,0.0007,0.9968,0.001,0.9785,0.0007,0.997,0.0003,0.9948,0.0012,0.9972,0.0003,0.07,0.9956,0.0004,0.9955,0.0012,0.9956,0.0004,0.997868,0.793712,0.999207,0.997842,0.992245,0.802281,0.9999979999999999,0.998467,51.683,131055659.0,5.877999999999999,0.0005110000000000001,2535.7729999999997,1.0001,1.0001,0.0,0.0,45939.0,194611.0,416679.0,17.0,1.0,1.0,1.0,1.0,1.0,14987.0,2.784,0.3905,0.0061,0.4343,0.0087,0.3455,0.0084,23.11,0.065,0.0001,0.8739,0.0062,0.9944,0.002,0.7559999999999999,0.0113,0.7876,0.0024,0.927271,0.5449649999999999,0.9817940000000001,0.959206,0.8346620000000001,0.693308,0.999257,0.949292,99.625,252426733.0,5.53,0.9382719999999999,0.9959,0.0015,0.9985,0.0011,0.99,0.0041,2533.772,1.007276,29517.0,177738.0,7054243.0
33998.0,210234.0,8352485.0,40581.0,217157.0,531240.0,105.24,36.222,105.412,29.546,2905.386,2907.397,10.549355,1.0,0.0,0.012,35554.0,21.655,1.0,0.0001,0.9811,0.0006,0.9966,0.0009,0.9798,0.0006,0.9974,0.0002,0.9959,0.001,0.9975,0.0002,0.07200000000000001,0.9971,0.0003,0.9981,0.0007,0.997,0.0003,0.997763,0.787339,0.998937,0.997899,0.992276,0.795985,0.999998,0.998424,53.607,155747696.0,5.877999999999999,0.0005110000000000001,2905.386,1.0,1.0,0.0,0.0,40581.0,217161.0,492461.0,17.0,1.0,1.0,1.0,1.0,1.0,14988.0,2.873,0.3807,0.0056,0.4221,0.0079,0.3374,0.0077,23.11,0.0635,0.0001,0.8757,0.0057,0.9957,0.0016,0.7584,0.0105,0.7881,0.0022,0.926711,0.542034,0.982757,0.958439,0.83555,0.6887220000000001,0.999283,0.94881,102.712,298625460.0,5.53,0.938272,0.9951,0.0015,0.9961,0.0016,0.993,0.0031,2907.397,1.007276,33998.0,210234.0,8352485.0
13238.0,80687.0,3204237.0,36856.0,104698.0,225304.0,40.366,35.909,40.48,11.585999999999999,1124.109,1124.109,10.549355,1.0,0.0,0.012,34820.0,21.655,0.9999,0.0001,0.9808,0.0009,0.9977,0.0012,0.9793,0.001,0.9971,0.0004,0.9971,0.0013,0.9972,0.0004,0.07200000000000001,0.9961,0.0005,1.0,0.0,0.9957,0.0005,0.997886,0.790045,0.99846,0.998158,0.9929790000000001,0.79833,0.9999969999999999,0.998584,52.937,59507031.0,5.877999999999999,0.0005110000000000001,1124.109,1.0001,1.0001,0.0,0.0,36855.0,104704.0,190414.0,17.0,1.0,1.0,1.0,1.0,1.0,14989.0,2.85,0.3843,0.009000000000000001,0.4178,0.0124,0.3452,0.0129,23.11,0.0696,0.0001,0.8793,0.0091,0.9940000000000001,0.003,0.7553,0.0173,0.7922,0.0035,0.928875,0.5533140000000001,0.9819969999999999,0.959312,0.830283,0.7074159999999999,0.999267,0.9503440000000001,101.756,114385172.0,5.53,0.9382719999999999,0.9908,0.0033,0.995,0.0029,0.981,0.0084,1124.109,1.007276,13238.0,80687.0,3204237.0
37570.0,239709.0,9638877.0,42781.0,245230.0,608889.0,121.268,38.204,121.443,32.882,3174.213,3172.128,10.549355,1.0003,0.0,0.012,36818.0,21.655,1.0,0.0001,0.9817,0.0005,0.9953,0.001,0.9806,0.0006,0.9972,0.0002,0.9949,0.001,0.9975,0.0002,0.076,0.9934,0.0004,0.9924,0.0013,0.9935,0.0004,0.997699,0.7892100000000001,0.999349,0.997806,0.991516,0.7982319999999999,0.999999,0.998288,56.536,179457513.0,5.877999999999999,0.0005110000000000001,3174.213,1.0004,1.0004,0.0,0.0,42769.0,245234.0,568065.0,17.0,1.0,1.0,1.0,1.0,1.0,14991.0,3.039,0.3812,0.0052,0.4173,0.0073,0.3417,0.0074,23.11,0.0631,0.0001,0.867,0.0055,0.9942,0.0017,0.7407,0.01,0.7882,0.002,0.924914,0.542216,0.980657,0.959459,0.825342,0.6982229999999999,0.999216,0.947292,108.36,343731498.0,5.53,0.938272,0.992,0.0017,0.9961,0.0015,0.9825,0.0046,3172.128,1.007276,37570.0,239709.0,9638877.0
12077.0,71274.0,2814078.0,20585.0,80008.0,185931.0,35.522,34.326,35.601,18.851,1034.84,1034.851,10.549355,1.0002,0.0,0.012,18821.0,21.655,1.0,0.0001,0.9824,0.001,0.9979,0.0012,0.9812,0.001,0.9974,0.0004,0.9952,0.0018,0.9976,0.0004,0.069,0.9909,0.0008,0.9868,0.0032,0.9913,0.0008,0.997625,0.786933,0.999131,0.9979370000000001,0.9913620000000001,0.796122,0.9999979999999999,0.998239,50.985,52760993.0,5.877999999999999,0.0005110000000000001,1034.84,1.0001,1.0001,0.0,0.0,20581.0,80004.0,166392.0,17.0,1.0,1.0,1.0,1.0,1.0,14992.0,2.719,0.3853,0.0095,0.4019,0.0132,0.3673,0.0137,23.11,0.0657,0.0001,0.8684,0.0099,0.9946,0.0031,0.7533,0.0175,0.78,0.0038,0.930789,0.5568850000000001,0.9812040000000001,0.9583430000000001,0.8397610000000001,0.705227,0.999217,0.952766,97.336,100727892.0,5.53,0.9382719999999999,0.9859,0.0042,0.9942,0.0033,0.9690000000000001,0.0108,1034.851,1.007276,12077.0,71274.0,2814078.0
16918.0,45150.0,1314230.0,20691.0,49056.0,1320744.0,49.209,29.067,49.289,23.924,1692.932,1682.19,10.549355,1.0005,0.0,0.01,20541.0,21.655,1.0004,0.0,0.9293,0.0026,0.9896,0.0104,0.9288,0.0026,0.9975,0.0005,0.9896,0.0104,0.9976,0.0005,0.027000000000000003,0.996,0.0007,1.0,0.0,0.996,0.0007,0.997613,0.78235,0.999306,0.998305,0.991015,0.791334,0.999999,0.998125,16.534000000000002,27991174.0,5.877999999999999,0.0005110000000000001,1692.932,1.0006,1.0006,0.0,0.0,20681.0,49035.0,1321060.0,1.0,1.0,1.0,1.0,1.0,1.0,14993.0,0.7809999999999999,0.3807,0.0037,0.3506,0.0544,0.3808,0.0037,23.11,0.9998,0.0,0.8636,0.0039,1.0,0.0,0.8631,0.0039,0.8009999999999999,0.0014,0.932929,0.561021,0.980996,0.952917,0.854618,0.70224,0.999105,0.956711,33.357,56112454.0,5.53,0.938272,0.9938,0.001,1.0,0.0,0.9938,0.001,1682.19,1.007276,16918.0,45150.0,1314230.0
40762.0,835839.0,3484639.0,47953.0,207181.0,251287.0,81.205,66.244,81.24,41.825,1225.858,1227.856,8.478619,1.0005,0.0,0.033,19404.0,19.56,0.2457,0.0001,0.992,0.0003,0.9977,0.0003,0.9894,0.0004,0.9954,0.0002,0.9955,0.0004,0.9954,0.0003,0.6809999999999999,0.9971,0.0002,0.9977,0.0003,0.9969,0.0003,0.998287,0.8360690000000001,0.998136,0.996835,0.994117,0.8452620000000001,0.999994,0.9990899999999999,111.316,136458033.0,5.5870000000000015,0.0005110000000000001,1225.858,1.0007,1.0007,0.0,0.0,47928.0,168649.0,205506.0,17.0,1.0,1.0,5.0,1.0,1.0,16162.0,2.838,0.494,0.003,0.5005,0.0032,0.4519,0.0081,30.02,0.0719,0.0001,0.9839,0.0011,0.9948,0.0007,0.9131,0.0065,0.9374,0.0012,0.9744459999999999,0.725457,0.9821059999999999,0.9648200000000001,0.919349,0.832774,0.9993700000000001,0.986513,98.62899999999999,121102421.0,3.7310000000000003,0.9382719999999999,0.9943,0.0007,0.9943,0.0007,0.9940000000000001,0.0017,1227.856,1.007276,40762.0,835839.0,3484639.0
22447.0,472260.0,1967646.0,23652.0,113731.0,138405.0,46.048,72.441,46.056,60.907,635.661,635.661,8.478619,1.0001,0.0,0.035,7534.0,19.56,0.2402,0.0002,0.9919,0.0004,0.9979,0.0004,0.9892,0.0006,0.995,0.0003,0.994,0.0007,0.9955,0.0004,0.743,0.9966,0.0003,0.9965,0.0005,0.9967,0.0004,0.998121,0.830824,0.998417,0.996255,0.99371,0.840556,0.999994,0.998997,123.059,78223509.0,5.5870000000000015,0.0005110000000000001,635.661,0.9998,0.9998,0.0001,0.0001,23650.0,94705.0,115841.0,17.0,1.0,1.0,5.0,1.0,1.0,16164.0,3.095,0.4926,0.004,0.4996,0.0043,0.449,0.0107,30.02,0.0703,0.0002,0.9837,0.0014,0.9947,0.0009,0.9149,0.0086,0.9337,0.0017,0.97614,0.7341310000000001,0.984972,0.968643,0.914835,0.841091,0.999529,0.986467,107.47,68314636.0,3.731,0.938272,0.9938,0.0009,0.9937,0.001,0.9941,0.0022,635.661,1.007276,22447.0,472260.0,1967646.0
7554.0,93466.0,543596.0,7652.0,93569.0,114963.0,28.076,39.854,28.076999999999998,39.304,704.4739999999997,704.4739999999997,8.478619,1.0,0.0,0.011000000000000001,7119.0,19.56,1.0,0.0006,0.9664,0.001,0.9923,0.0044,0.9661,0.001,0.9966,0.0003,0.9948,0.0036,0.9966,0.0003,0.133,0.9973,0.0003,1.0,0.0,0.9973,0.0003,0.9985299999999999,0.8154680000000001,0.999207,0.9989239999999999,0.9936450000000001,0.8222200000000001,0.999999,0.99887,27.405,19306318.0,5.5870000000000015,0.0005110000000000001,704.4739999999997,1.0,1.0,0.0,0.0,7652.0,93566.0,108742.0,5.0,1.0,1.0,1.0,1.0,1.0,16165.0,0.772,0.5163,0.0059,0.5,0.0266,0.5172,0.006,30.02,0.2114,0.0006,0.9816,0.0022,0.9888,0.0079,0.9812,0.0023,0.9418,0.002,0.970076,0.6940310000000001,0.980627,0.9561360000000001,0.932234,0.794017,0.99915,0.986041,26.855,18918535.0,3.7310000000000003,0.9382719999999999,0.9940000000000001,0.0012,1.0,0.0,0.9937,0.0012,704.4739999999997,1.007276,7554.0,93466.0,543596.0
138327.0,2512003.0,2458209.0,138923.0,614134.0,277277.0,46.831,71.749,46.839,66.638,652.7080000000002,652.7080000000002,6.394701,1.0006,0.0,0.212,7007.0,18.595,0.2444,0.0002,0.9966,0.0001,0.9984,0.0001,0.9955,0.0002,0.9933,0.0001,0.9928,0.0002,0.9935,0.0002,3.849,0.997,0.0001,0.9971,0.0002,0.9969,0.0001,0.998239,0.826441,0.998146,0.996475,0.994831,0.8352219999999999,0.999993,0.999148,129.842,84748876.0,4.752,0.0005110000000000001,652.7080000000002,1.0003,1.0003,0.0,0.0,138846.0,502584.0,144655.0,17.0,1.0,1.0,5.0,1.0,1.0,16277.0,3.766,0.6473,0.0013,0.6526,0.0014,0.6001,0.0042,37.97,0.1128,0.0002,0.9951,0.0002,0.9952,0.0002,0.9939,0.0009,0.9907,0.0003,0.984306,0.662695,0.992999,0.986225,0.969785,0.6977720000000001,0.999904,0.990868,62.61600000000001,40870062.0,2.412,0.938272,0.9944,0.0003,0.9943,0.0003,0.995,0.0009,652.7080000000002,1.007276,138327.0,2512003.0,2458209.0
