COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_phys,CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,TLT_ELT,accp_edtm,c_int_Track_events,c_int_noTrack_events,charge,curr_corr,current,hTLT,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,min_yield_COIN_notrack,min_yield_COIN_scaler,min_yield_COIN_track,min_yield_HMS_CPULT_notrack,min_yield_HMS_CPULT_track,min_yield_HMS_notrack,min_yield_HMS_scaler,min_yield_HMS_track,min_yield_SHMS_CPULT_notrack,min_yield_SHMS_CPULT_track,min_yield_SHMS_notrack,min_yield_SHMS_scaler,min_yield_SHMS_track,pTLT,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,rate_COIN,rate_HMS,rate_SHMS,run number,sent_edtm,sent_edtm_HMS,sent_edtm_PS,sent_edtm_SHMS,time,tot_events,uncern_COIN_evts_notrack,uncern_COIN_evts_scaler,uncern_COIN_evts_track,uncern_CPULT_phys,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,uncern_TLT,uncern_TLT_ELT,uncern_charge,uncern_yieldRel_COIN_notrack,uncern_yieldRel_COIN_scaler,uncern_yieldRel_COIN_track,uncern_yieldRel_HMS_CPULT_notrack,uncern_yieldRel_HMS_CPULT_track,uncern_yieldRel_HMS_notrack,uncern_yieldRel_HMS_scaler,uncern_yieldRel_HMS_track,uncern_yieldRel_SHMS_CPULT_notrack,uncern_yieldRel_SHMS_CPULT_track,uncern_yieldRel_SHMS_notrack,uncern_yieldRel_SHMS_scaler,uncern_yieldRel_SHMS_track,yieldRel_COIN_notrack,yieldRel_COIN_scaler,yieldRel_COIN_track,yieldRel_HMS_CPULT_notrack,yieldRel_HMS_CPULT_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_CPULT_notrack,yieldRel_SHMS_CPULT_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_COIN_notrack,yield_COIN_scaler,yield_COIN_track,yield_HMS_CPULT_notrack,yield_HMS_CPULT_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_CPULT_notrack,yield_SHMS_CPULT_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
12380,183094,1,1.08271331722005,1.08271331722005,0.001733636167835,35108,7642222,9,0.985754898395898,0.001194106903302,7630651,0.9977,0.0024,257,,,9,1,,,281929208,257,0.985754898395898,0.001194106903302,281917637,0.9947,0.0161,0.9433929651715496,1.0678630189617022,10916,95751.1555483702,487137.751577302,28530.5180261426,0.99430209661279,24.570441175655574,3.3671247083225304,650663.940245941,653378.660967315,4329,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,127.06740990407052,48034.0849633098,44693.975832536,5721,157.68029001412833,6581.470617892186,242797.0292903837,12245,11571,1285.6666666666667,11571,45.023346303501945,1161.172395,2107109,0.0014327621709394976,0.0023370227691558608,0.003231677302989339,0.001733636167835,0.0012397143565268196,0.0003617347034264772,0.0012371362333509033,0.004562734926569857,5.9556609297183586e-05,0.00473015644800924,0.009029809192090045,97078456.26924565,39.32598366334356,0.009670370041142247,0.0013783830924133645,0.01900742669178568,0.0029733505243618196,0.005373350524361819,0.009218149797037401,0.002244167174560927,0.009525454618054756,0.007674754186759123,0.023774754186759124,0.010210580003358399,0.0022156221025763194,0.019064782820818662,0.9904168088135712,1.2278795439169388,0.9629462713149991,1.0459685740138362,1.0460555239640765,1.1110978460606207,0.9953848612704892,1.1111902101189939,1.0620744722735336,1.0596157606373857,1.1282066094688263,0.9925028790962273,1.1255948013601713,18.20250426590892,6.04636487566236,3.6052159843221165,190.65919602004357,191.89603123453745,218.81576204443223,268.9884166253964,220.23525318691253,401.92142205814133,375.9659415126229,461.2772113042396,9937.89111773075,431.48862321956113
11590,178856,1,1.08302320255303,1.08302320255303,0.001756804779027,34351,7444375,9,0.985704745197728,0.001203956139998,7433104,0.9976,0.0025,257,,,9,1,,,274748554,257,0.985704745197728,0.001203956139998,274737283,0.9943,0.0162,0.9425960429420637,1.068160951491063,10624,92524.9075394468,465364.365524534,27804.8370802829,0.994305315535465,24.584329627373634,3.3433590630822465,635291.755158921,637743.908235399,4187,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,126.0944015615296,46796.0973253289,43672.3216822912,5530,158.1399253352072,6582.126999749984,242925.6821997369,12246,11271,1252.3333333333333,11271,43.856031128404666,1130.998384,2058550,0.0014658969376162908,0.0023645485909395024,0.003287537157188789,0.001756804779027,0.0012546234206543467,0.00036651004254138433,0.0012522090567639696,0.004622694383590671,6.0329856497886854e-05,0.004785164364820556,0.009145337567471845,97105541.04464209,38.32571827920259,0.009799710092028029,0.0013783831270186846,0.019177382982706177,0.003011428199681347,0.005511428199681347,0.009333339123558155,0.0022628815010006208,0.00966236095348033,0.007757882289572955,0.023957882289572952,0.010339557177740622,0.002233817980022587,0.01921838813823281,0.9716598500228104,1.230995429254558,0.9560702835373652,1.047607817874563,1.0474740085157874,1.1140987926932846,0.9949185911294325,1.1139564905430723,1.0613990585254525,1.0625368292927222,1.1287653542602567,0.9924645982850031,1.1299753385850673,17.857777056752106,6.06170822082623,3.579472677782203,190.95799746048033,192.15624835457072,219.40675808191824,268.8624138380901,220.78352337867173,401.6658248649188,377.0023760089973,461.50565903452105,9937.507813518885,433.1678704707463
9826,154713,1,1.08254862724903,1.08254862724903,0.001887968593661,29626,6443136,9,0.985751695234837,0.001246411406772,6433382,0.9978,0.0026,257,,,9,1,,,237609059,257,0.985751695234837,0.001246411406772,237599305,0.9964,0.0176,0.9423826122616362,1.0677026115506532,9192,83140.253485414,416230.661437469,24041.6540749637,0.99430037086996,24.563001698151826,3.1953044904654497,549939.229221486,552304.589722827,3463,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,120.33206889481238,40786.7206973296,37919.3121813421,4567,158.06797942757197,6582.856571180498,242761.65448163202,12247,9754,1083.7777777777778,9754,37.95330739299611,978.775085,1779818,0.0015500045228395687,0.0025423573614107926,0.0034681216915279393,0.001887968593661,0.0013484742250103356,0.00039395929427016687,0.001345583564563576,0.004951543577590913,6.487367530255339e-05,0.005135346762022071,0.009829767262552665,97063873.7773321,33.13862034391047,0.010521440222541117,0.0013783835439498755,0.02072421097028463,0.0032364428186713355,0.005836442818671335,0.010017117767373565,0.0023705633360351134,0.010349040939402605,0.008217895715103835,0.025817895715103834,0.011092432079156299,0.002338498492272197,0.020803895054308838,1.0053371244088725,1.231472311264966,0.9915067700578314,1.0492735615423985,1.0493903048360378,1.115633902687059,0.9958979697876098,1.115758029302909,1.070376016031167,1.065198145243209,1.1380709624972516,0.9926605477433267,1.1325656220345728,18.476719228594696,6.0640564989222785,3.7121448646294875,191.2616292868805,192.50778768503747,219.70907732796906,269.12707680895704,221.14058407024874,405.0629797920387,377.9466467476521,465.31033894068804,9939.469847506305,434.16083688994524
14315,209611,1,1.08261349318644,1.08261349318644,0.001617801651894,40694,8776034,9,0.985704933638972,0.001155670750638,8762767,0.9976,0.0023,257,,,9,1,,,323617380,257,0.985704933638972,0.001155670750638,323604113,0.9962,0.0149,0.9482173814728273,1.0677468595928006,12580,111677.061528192,568055.09501577,32746.9124461304,0.994308410435133,24.5976977792281,3.340996457375443,749262.419571971,753269.115848292,4925,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,126.72751940906008,55563.5551993663,51874.2032864067,6542,157.44837128335263,6592.078944460579,243083.75705466705,12248,13267,1474.111111111111,13267,51.62256809338521,1331.299894,2429400,0.0013267978840981953,0.002184202827921951,0.002992388733355773,0.001617801651894,0.0011552687471915427,0.00033755990146911086,0.001152192169003857,0.004242335263574338,5.558838813599547e-05,0.004390604115900029,0.008454406213544308,97067896.32661822,45.13778051543699,0.009022021750397095,0.0013783827892470697,0.017618720231736423,0.0027730703990855427,0.005073070399085543,0.00864358544907367,0.002152014866476238,0.008944359642558995,0.00723851970467602,0.02213851970467602,0.009558992207642336,0.0021261023887269546,0.017702664545931127,1.0011010958090625,1.2245811648101332,0.9721479947047101,1.0494758075505517,1.0508967956341484,1.1090491146922212,0.9958805380269146,1.1105507649110855,1.0704639796548725,1.069973504253581,1.1312286766448045,0.992567617678278,1.1307103594947885,18.3988668254727,6.030122888672017,3.639666712505107,191.29849469782187,192.78414931080783,218.412291983546,269.122366126797,220.10851666963543,405.09626791415445,379.6410084333591,462.5128100922715,9938.539342529977,433.4496354184788
12160,113642,1,1.03083303859697,1.03083303859697,0.001409865615629,47416,5603614,5,0.989692753715622,0.001095755237856,5591867,0.9978,0.0021,129,,,5,1,,,207205542,129,0.989692753715622,0.001095755237856,207193795,0.9951,0.0141,0.9541159444964672,1.0205969644739068,11208,73393.0434987851,362851.212666959,20857.5827592162,0.992088260737353,17.69522419184991,1.8506852813484294,777627.717740619,780885.514036003,4348,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.06214352600664,62574.7451067561,58382.1018810308,6380,96.41197116773542,4754.012349334916,175789.71455182933,12250,11747,2349.4,11747,91.06201550387597,1178.712546,2815742,0.0016601055847239507,0.0029664058288859153,0.003691242275923577,0.001409865615629,0.0011340028183436236,0.00042244083674402937,0.0011316348583090465,0.003997610299791086,6.947032273832124e-05,0.004138663689342563,0.00901269613174186,92781542.22490062,28.75014153861598,0.00954616279931852,0.0013784023717258176,0.017214280258990782,0.002543868433972624,0.004643868433972624,0.009187744394182065,0.0020164747487583182,0.0094246828621882,0.006785878286898743,0.02088587828689874,0.009955379087197456,0.0019729521731588666,0.01726034683225712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231
11412,107700,1,1.03105739781507,1.03105739781507,0.001441818498399,45320,5360197,5,0.989691984137871,0.001108039344414,5348978,0.9976,0.0022,129,,,5,1,,,198197259,129,0.989691984137871,0.001108039344414,198186040,0.9961,0.0145,0.9598894732150816,1.020803681686435,10769,68164.767449337,339944.271353897,19950.8584654522,0.992100170743383,17.721902012342596,1.8072020679204919,743136.106114172,746350.006557026,4055,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,67.93225777698547,59876.3539913376,55879.3597229114,5908,95.667504735919,4761.343285821345,176054.19883034972,12251,11219,2243.8,11219,86.96899224806202,1125.77411,2693877,0.0017151264184694457,0.003047138176680026,0.0038301873826406736,0.001441818498399,0.0011600209128209268,0.0004319262754124682,0.0011575206020402295,0.004086695939958798,7.103153140944915e-05,0.00423033041104469,0.00925022121069071,92800334.69876681,27.500312070374243,0.009734838003448392,0.001378402444375418,0.017650211916554307,0.002601839411219927,0.004801839411219927,0.009424024313569753,0.0020409297360705187,0.009677408447655491,0.006906916882442849,0.02140691688244285,0.010206256387640264,0.0019959657709088005,0.017731826455564235,0.9735454845830076,0.9898880846101935,0.9643462672570543,0.9988477397703999,0.9991826736459147,0.9930559755250178,1.0000256797323208,0.9933889673046883,1.0001356750856385,0.9993972309165366,0.9943364428174415,0.9999850080486299,0.9936022804766562,17.892432437012715,4.874439496345777,3.6104574893765897,182.0700083562386,183.29733475749015,195.5690048430067,270.2425309468666,196.88732742165286,378.48188924172865,354.5995962164881,406.5432143292902,10012.809371797182,380.8902453286144
13740,125781,1,1.03119961762149,1.03119961762149,0.001338089752314,52681,6226250,5,0.989691408240194,0.001067469354321,6213218,0.9977,0.002,129,,,5,1,,,230116930,129,0.989691408240194,0.001067469354321,230103898,0.9966,0.0135,0.9588704726826274,1.0209502937975168,12496,80580.6873248374,394255.67360737,23166.9635459329,0.992096631837963,17.713966644306623,1.8669429097605892,863333.521067101,867383.947580229,4866,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.84507366482505,69393.8310762966,64956.7514863912,7157,96.17490156057524,4760.726825526363,175952.43391427785,12252,13032,2606.4,13032,101.02325581395348,1307.836015,3128261,0.001592615815132188,0.002819632309521423,0.0035227718417327166,0.001338089752314,0.0010762438879854468,0.0004007621728818844,0.0010737280771925108,0.0037961168110099497,6.592129256284866e-05,0.003923628236033267,0.00857808634973735,92813663.07250153,31.933386785143448,0.009051601413817735,0.0013784019095144867,0.016414798233199326,0.0024143336402994466,0.004414333640299447,0.008754533577160292,0.0019624184895458492,0.008980081188587716,0.0065126084726561525,0.02001260847265615,0.00948124781292174,0.0019221918805654029,0.01649678938733332,0.973378561952951,0.9962102840700576,0.982195284117731,0.9991798181695504,0.999779720399166,0.9945789782281722,1.0003476449781263,0.9951761181380442,0.9980643819073908,0.9998323772114156,0.9934686781223016,0.9998582314327741,0.9952285324858643,17.8893646277241,4.905571479071958,3.6772831917106057,182.13053962091578,183.40686135506138,195.86893972117068,270.3295374154672,197.24153646046827,377.69804863409354,354.75399198194134,406.1884210890424,10011.539962678897,381.51365727011705
12311,113078,1,1.03113208853217,1.03113208853217,0.001409278776511,47505,5614348,5,0.989705856282539,0.001094873395413,5602592,0.9978,0.0021,129,,,5,1,,,207343141,129,0.989705856282539,0.001094873395413,207331385,0.9957,0.0141,0.9578938414426675,1.0208952432481144,11261,71292.9307702973,352217.40121428,20887.0447671212,0.992092215827488,17.704074484814804,1.8807417488941818,776893.415493873,780322.954923463,4422,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.28283429738006,62791.3222351068,58620.2675921495,6405,95.84607860587307,4758.779247322435,175746.1839674793,12253,11756,2351.2,11756,91.13178294573643,1179.787443,2815178,0.001684979400441756,0.0029737944097738595,0.0037452151006652588,0.001409278776511,0.0011345386087951309,0.00042203681392878167,0.0011320427002164716,0.0039907101519627555,6.944726763909078e-05,0.004130247734954426,0.009027065517774501,92808658.47710131,28.790751126035165,0.009524142422798178,0.0013784023279633816,0.017195046224813833,0.002543817385306131,0.0046438173853061305,0.009201906470622459,0.0020159798409901696,0.009438489428615337,0.006778391256186261,0.02087839125618626,0.009965624534178241,0.0019725320200062986,0.01726625820368198,0.9654977110306047,0.9929699977870198,0.9656034502944846,0.997353192586424,0.9975766843841261,0.993707865582821,1.0005007302816233,0.9939305405177594,1.001751065168429,1.001764328528585,0.9980896639357557,0.9992486041654055,0.9981028788183162,17.744525383017777,4.889615554677003,3.615164311051669,181.79758223217505,183.00272041008472,195.6973858134794,270.3709065129877,196.99466594264936,379.09320219218864,355.4394743264841,408.0777518478031,10005.43578954942,382.61551714024716
12717,116192,1,1.03219298494124,1.03219298494124,0.00139696502182,48688,5725232,5,0.989680981810342,0.001090941972417,5713277,0.9977,0.0021,129,,,5,1,,1.0,211369616,129,0.989680981810342,0.001090941972417,211357661,0.9962,0.0141,0.955918025930573,1.0219193408677412,11428,72636.7049566444,358534.693904413,21296.0003931544,0.99211360394443,17.75208840812814,1.8607277289836888,792966.11788035,796761.092964313,4449,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.11643663739021,63860.7641737382,59727.4109116718,6498,96.85624616067645,4772.484163444832,176195.15593314217,12254,11955,2391.0,11955,92.67441860465117,1199.633525,2873183,0.0016700689687341728,0.002933674233047328,0.0037104102629052127,0.00139696502182,0.0011229817139209867,0.00041792991151484433,0.001120304139432069,0.003957153931420493,6.878262099370089e-05,0.004091788292619476,0.00894237540374443,92901758.26070374,29.354450506560017,0.00945575825835846,0.001378402045903442,0.017151423635922418,0.0025199467357409867,0.004619946735740987,0.00911740960968671,0.002006531555356323,0.009356129434269684,0.006732520998912694,0.020832520998912692,0.00987548162359504,0.0019637297473564493,0.017214387508649946,0.9659128541075747,1.0018988203556014,0.9664965120598631,0.9973903462741,0.9980827303665795,0.9968234277355211,1.0006524951101314,0.9975154182755873,0.9981993515466111,0.999531333622192,0.997631973167922,0.9990703821458281,0.9989631981423994,17.752155144106506,4.933583156733045,3.6185078834268265,181.80435460793993,183.09555316458994,196.31095383456497,270.4119187711686,197.70518017635092,377.74912526830923,354.6471776623896,407.89062094531226,10003.65125968795,382.94531432856866
12703,116662,1,1.03066664451502,1.03066664451502,0.001388871607406,48901,5775639,5,0.989667756714575,0.00108915045833,5763594,0.9977,0.0021,129,,,5,1,,,213315269,129,0.989667756714575,0.00108915045833,213303224,0.995,0.0139,0.9557492735574927,1.0203916561915802,11512,74754.857963069,371733.105490946,21493.5549429446,0.992126937253088,17.78215219419077,1.8613532586135326,798295.509027143,802316.419657577,4484,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.0637608966376,64452.633791171,60219.2224132009,6542,96.51737205806674,4778.329689496842,176481.02367300054,12255,12045,2409.0,12045,93.37209302325581,1208.715048,2894870,0.0016401530657930948,0.0029277587746066552,0.0036574659333373483,0.001388871607406,0.0011192269446606226,0.0004161021692075978,0.0011164188479712745,0.003938942721061822,6.846821857620879e-05,0.004075045181936563,0.0089081150151034,92762877.8355982,29.626756592910453,0.009421929923574721,0.0013784018826325422,0.016981160374117454,0.0025080985520666227,0.004608098552066623,0.009083345959798081,0.002000524207924742,0.009322938046848757,0.006706216210871907,0.020606216210871907,0.009837162936107733,0.0019579693532404048,0.017028792518306506,0.9924271363696898,0.9962955288936561,0.9868875399782824,0.9963246035414898,0.9972653790098203,0.9944613842231497,1.0001734921698253,0.9954004003541911,0.9996557790172148,1.001170313524683,0.9977863300921007,0.9989861508250613,0.9992980322797179,18.2394513326292,4.905991244438839,3.694850730352079,181.61009097745253,182.94561228870614,195.84578116505241,270.2824751283274,197.28598866154834,378.3002819107022,355.22870980361563,407.9537311335819,10002.807854885692,383.0736705725242
10049,92769,1,1.03198473563736,1.03198473563736,0.001558070909138,39304,4600925,5,0.989678389427984,0.001152398778866,4591327,0.9977,0.0023,129,,,5,1,,,169849028,129,0.989678389427984,0.001152398778866,169839430,0.9953,0.0155,0.9597832881850386,1.0217041243961082,9212,62592.4000972862,290200.828056364,17120.2195222953,0.992123984000065,17.77548445827848,1.8660137528651803,638608.954576409,641327.517859244,3582,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.7900604292561,51261.4731602426,47965.9926273163,5267,96.31967134314839,4777.022322914713,176349.8857906543,12256,9598,1919.6,9598,74.40310077519379,963.136592,2313232,0.001856310735636852,0.0032832092481526326,0.0039970464713596785,0.001558070909138,0.0012513606612552365,0.0004662055325505267,0.0012487056091572797,0.004416766687518652,7.673057753704426e-05,0.004565972398351841,0.010000412915223252,92882193.12691893,23.59856201089888,0.010510228826198172,0.0013784030040003546,0.018928911746967356,0.0028094315703932364,0.005109431570393236,0.01017222477237334,0.0021318835326226185,0.01042900555276896,0.007353240600202662,0.022853240600202662,0.011018896554878949,0.0020816981960927825,0.01901752037693461,0.9685834561410241,0.9943929992276642,1.0327374715921827,0.9993493541139201,0.9995168045852605,0.9945583091605243,1.0002772697325664,0.9947249568468001,0.9968872878885813,0.9995867631591057,0.9921080464850803,0.9986212125947846,0.9947945800277512,17.80123715127139,4.896622745220534,3.8665102624137977,182.1614426400438,183.3586301664854,195.8648692265656,270.3105195193656,197.15211736704893,377.25260030228,354.6668448085453,405.6321148575754,9999.153743171186,381.3473047350239
11005,106874,1,1.03004450661049,1.03004450661049,0.001449266156535,45041,5299215,5,0.989663211223726,0.001113176698987,5288170,0.9977,0.0022,129,,,5,1,,,195660316,129,0.989663211223726,0.001113176698987,195649271,0.9966,0.0146,0.958985966500679,1.0197717543153964,10592,67170.1967268548,335562.519109382,19711.6826433697,0.992128730008131,17.786202244951635,1.8655500226346764,735257.095436324,738721.625829574,4121,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.52077863286554,59451.3824311728,55575.0800609598,6038,96.4343132505915,4781.576054907959,176547.7871498561,12257,11045,2209.0,11045,85.62015503875969,1108.256972,2664093,0.001726288100802974,0.0030588907622410228,0.0038584394549884904,0.001449266156535,0.0011662197390410365,0.00043440441446997705,0.0011634817982503808,0.00410127623137354,7.149054777035537e-05,0.004241895364417088,0.009318416520284938,92706523.11958149,27.170627187423683,0.009814227737334497,0.0013784022239430817,0.017770715269075237,0.002615485895576037,0.0048154858955760365,0.009491730485817654,0.0020467223255587895,0.009743354022891719,0.006928944611554471,0.021528944611554468,0.010273915799815611,0.0020013685270460014,0.017852544520647495,0.9735456721297672,0.9950998120275037,0.9621051884461232,1.0012035777084578,1.0018250222983078,0.9953571841194373,1.0006245094427537,0.9959749998672147,1.0060458393784206,1.0064706497607185,1.0001711700538611,0.9991347190506009,1.0005934998130863,17.892435883865254,4.900103256079918,3.60206701797442,182.4994305954747,183.7820664069256,196.0221968944506,270.4043560477949,197.39987291653858,380.71847593989804,357.1093404787538,408.9287939613788,10004.295462508868,383.5702786784992
13569,124038,1,1.03046208961225,1.03046208961225,0.001347296088126,52114,6131273,5,0.989634500707943,0.001074329010214,6118487,0.9977,0.002,129,,,5,1,,,226791986,129,0.989634500707943,0.001074329010214,226779200,0.9962,0.0136,0.9590176755826686,1.0201725551997338,12262,78513.498619891,388494.382991277,22846.1426827826,0.992138109453577,17.807421659373873,1.8633661817613016,851230.006015215,856146.382875593,4765,18.37863019279111,4.9242329230230855,3.7439430337051256,182.28004239974564,183.44727104670164,196.93653697578478,270.2355913692167,198.1976183567422,378.43054564504007,354.8134668046744,408.8588095769219,10012.959485598862,383.342764819231,70.65438761145002,68828.26780676,64311.3983465527,7003,96.68139599994788,4779.01959800052,176772.97125139582,12258,12786,2557.2,12786,99.11627906976744,1282.956237,3089772,0.001604381435311306,0.0028393741391695487,0.003568846220491101,0.001347296088126,0.0010838683581200037,0.0004038542643935889,0.0010807518482446575,0.0038116812873502763,6.640276259185874e-05,0.003943265541281329,0.008660884408536068,92742959.56361216,31.49115865553782,0.009135582760902818,0.0013784015576341839,0.016548446613383512,0.0024311644462460037,0.004431164446246003,0.008836610221647284,0.0019693389422628213,0.009060114801111588,0.006537378932920383,0.02013737893292038,0.009562417258618438,0.001928628250732575,0.01662527665417703,0.9724336450324177,0.9967453608873591,0.9706372636645555,0.9996794673173665,1.001358911689607,0.9942120061180519,0.9988872685393998,0.9958822652491806,1.0045078401098477,1.0048795200823304,0.9990139715051979,0.9992076338798859,0.9993836186802746,17.871998349078705,4.90820632195206,3.6340106215515178,182.2216156887647,183.69655968775348,195.7966695046369,269.9348917249263,197.38149313610498,380.13645003749036,356.5447862414291,408.45566314032817,10005.025555740398,383.1064794999445
